stars,comment
"4,0 su 5 stelle","







  
  
    La sedia risulta comoda e la qualità dei materiali soddisfa le mie aspettative, purtroppo la levetta che permette di abbassare e alzare il sedile non si blocca come descritto nelle istruzioni della levetta stessa, il perno in plastica situato sotto la sedia è di dubbia utilià in quanto, stringendola o allentandola, non cambia in alcun modo il comportamento della sedia. Tolti questi difetti assolutamente trascurabili è una sedia bella esteticamente e da acquistare.
  
"
"5,0 su 5 stelle","







  
  
    Trattasi di una sedia direzionale modello da ufficio, giunta in vari pezzi da montare. All’interno dello scatolo c’e Tutto l’occorrente per il montaggio come Viti e chiavi oltre alle classiche istruzioni per l’assemblaggio  molto chiare grazie alle figure esplicative che indicano le varie fasi.Il montaggio e’ semplicissimo.Io ho montato questa sedia in circa 20 minuti. Dopo averla montata interamente ne ho goduto e apprezzato le altissime qualità di comodità. I materiali sono molto buoni, ed esprimono una comodità e confort invidiabili. La sedia e’ ben imbottita ed ha una posizione dello schienale perfetta. Io la utilizzo come sedia da gaming, per godermi la mia Xbox one s, con la quale gioco per ore senza avvertire il minimo fastidio o stanchezza. Spedizione Amazon perfetta, arrivata prima del previsto. Consiglio vivamente l’acquisto a chi cerca una sedia comoda, confortevole, ergonomica e da un look moderno e raffinato che si abbina benissimo all’’arredamento della casa. Io ho acquistato il colore grigio. Io tutto ad un prezzo formidabile. Grande Amazon
  
"
"1,0 su 5 stelle","







  
  
    Ho comprato questa sedia da gaming sperando in un prodotto con una solidità buona ma purtroppo mi sono dovuto ricredere quando ha iniziato a perdere i pezzi, inizialmente il poggia braccio si e rotto, poi anche una rotella, devo dire che non ho avuto una buona esperienza con questo prodotto spero migliorino dagli errori.
  
"
"5,0 su 5 stelle","







  
  
    Ho regalato questa poltrona al mio ragazzo per Natale. Lui da sempre usava una sedia ortopedica che considerava comodissima e che non voleva abbandonare e cambiare per nulla al mondo. Beh, se dopo 5 mesi non è tornato a utilizzare la sua vecchia amata sedia un motivo ci sarà!La poltrona è supercomoda. La schiena non si stanca perché permette di mantenere la posizione eretta e di stare seduto per molto tempo senza accusare alcun tipo di dolore a fine giornata.Il regalo più azzeccato di sempre!
  
"
"5,0 su 5 stelle","







  
  
    L'ho scelta tra le tante perché avevo urgenza di averla in tempi brevi, dovendo lavorare da casa avevo bisogno di una sedia più comoda di quelle della cucina. Arrivata in soli 7 giorni dall'ordine. Sono molto soddisfatta, è comoda, ergonomica, e il materiale è di qualità.Montata in 15 minuti circa, non senza difficoltà però, è stato un po' arduo collegare lo schienale alla seduta, ma alla fine ce l'ho fatta.La consiglio.
  
"
"3,0 su 5 stelle","







  
  
    Non un prodotto eccelso, una parte del poggia gomiti dx e' arrivata un po- ammaccata, per il resto da quando l-ho montata dopo circa sei mesi la meccanica che regge la seduta si e' ammorbidita; ora qwuando mi ci siedo si abbassa a volte.Inoltre bisogna stare attenti se ci si siede troppo in pizzo si rischia di cadere in avanti.Per il resto e' comoda, peccato per queste piccole pecche.
  
"
"5,0 su 5 stelle","







  
  
    Comprata come regalo ad un amico ma dalla sua esperienza penso che me la autoregaleró il giorno del mio compleanno, facilissima da montare comoda e stilosa, unica pecca in base al colore lievita o sgonfia il prezzo per il resto è tutto perfetto. Spedizione impeccabile e puntuale. Ottimo acquisto rapporto qualità prezzo. Lo consiglio.
  
"
"1,0 su 5 stelle","







  
  
    abbiamo acquistato questo articolo nel novembre del 2015 e dopo un normale utilizzo i supporti del sedile si sono dissaldati con conseguente inclinazione della sedia , abbiamo fatto presente il problema al venditore il quale ci ha risposto che ci avrebbe mandato il pezzo a pagamento , a questo punto gli abbiamo scritto che dal momento che risultava essere un difetto di fabbricazione ci saremmo aspettati il pezzo a titolo gratuito e da li in poi non abbiamo piu' ricevuto nessuna risposta, il prodotto lo sconsigliamo e sinceramente il venditore ci e' sembrato poco professionale nel voler risolvere il problema.
  
"
"5,0 su 5 stelle","







  
  
    Per valutare questa sedia bisogna considerare il prezzo estremamente basso. Quindi il rapporto qualità/prezzo è altissimo. Ha lo schienale fisso purtroppo. Mio figlio ci passa tutto il giorno e posso dire che è molto robusta. Consiglio di stringere le viti dopo un breve utilizzo iniziale.
  
"
"4,0 su 5 stelle","







  
  
    Ho comprato due sedie una rossa ed una blu. esse sono arrivate con largo anticipo rispetto alla data indicata e questo mi ha sorpreso. Anche se avrei preferito che la data di arrivo indicata fosse più precisa.per quanto riguarda le sedie le trovo entrambe discretamente comode dato il prezzo relativamente modesto rispetto ad altre simili sul mercato.il montaggio non è banale e richiede un po' di sforzo fisico e mentale (dato che le istruzioni non sono particolarmente esplicative).segnalo infine che la sedia rossa è venuta leggermente più bassa forse dipende dal montaggio ma a me sembra di averle montate entrambe in modo uguale.In generale sono soddisfatto dell'acquisto!!
  
"
"5,0 su 5 stelle","







  
  
    Arrivata questa mattina con 3 giorni di anticipo rispetto alla consegnaParto subito dalle note positive: è un prodotto che rispecchia esattamente quanto descritto, istruzioni abbastanza intuitive, materiali nella norma, comodità per parere personale 90%.Le note negative sono: l'imballaggio di protezione della poltrona abbastanza economico ed essendo una spedizione internazionale, andrebbe migliorato, onde evitare possibili danneggiamenti (a me è arrivato un'appoggia gomiti un po punzecchiato). Un deficit strutturale è che per pochi centimetri seduto non si appoggia tutta la testa, questo sicuramente sarà dovuto anche all'altezza.Complessivamente posso dirmi molto soddisfatto del venditore e soprattutto della poltrona.
  
"
"1,0 su 5 stelle","







  
  
    Premetto che la sedia la utilizza esclusivamente mio figlio di 9 anni (40 kg) dopo circa 18 mesi  si e' iniziato a riscontrare un decadimento progressivo del pistone sedia.Contattati per la sostituzione dicono che il pezzo non e' disponibile a magazzino,aspetto una risposta ... dopo svariati mesi e decaduti i 24 mesi dicono che il pezzo e' disponibile ma a pagamento piu' spese di trasporto perche' la garanzia e' scaduta ! Disonesti fino in fondo !!!! Non consigliati !!!
  
"
"5,0 su 5 stelle","







  
  
    La sedia si presenta in uno scatolone, smontata in circa 3-4 pezzi più ruote, varie viti e bulloni.Faccio una lista di pro e contro per chiarezza.Pro:• Rapporto Qualità/Prezzo• Facilità di montaggio• Estetica accattivante (foto in allegato)Contro:• Leggera asimmetria (sembra pendente da un lato)• Spedizione un po' lunga - circa 4-5 giorni nel mio caso (dal Nord della Germania)Un punto che sta nel mezzo tra i pro e i contro è il fatto che scalda un po' a contatto col corpo dopo un paio d'ore (sinceramente a me piace, fa freddo e mi fa comodo)Opinione definitiva:Consiglio l'acquisto? Si, se avete bisogno di un prodotto del genere.Aggiornerò la recensione se qualcosa di strano dovesse accadere nel corso del tempo.Se ti sono stato utile, vota si qui sotto
  
"
"4,0 su 5 stelle","







  
  
    Sedia molto buona di un buon materiale. L'ho comprata principalmente per il prezzo molto abbordabile.I materiali sono ottimi, ovvio costando 70€ non ti puoi aspettare il massimo della qualità qualche imperfezione c'è ma nulla di che.La seduta niente male molto morbida.La sedia è facile da montare ( ci vogliono circa 30min)La spedizione normale di amazon è arrivata con 6 giorni di anticipo.Soddisfatto dell'acquisto la consiglio per chi non vuole spendere troppo.
  
"
"4,0 su 5 stelle","







  
  
    Il rapporto qualità prezzo non è male, la sto usando da più di un mese parecchie ore al giorno e non mi ha ancora dato problemi. Anche se non credo durerà a lungo, sono sovrappeso e solitamente per queste sedie il peso limite è sugli 80/90kg.. Ma per ora resiste bene.
  
"
"4,0 su 5 stelle","







  
  
    Prodotto soddisfacente.. anzi ottimo ,lo consiglio vivamente a chiunque , molto semplice da montare con istruzioni a prova d'ignorante..Dopo un'oretta di seduta si comincia a sudare pero visto che arriva l'inverno diciamo che andrebbe pure bene XDMolto rigido e confortevole ...A parte qualche graffio dovuto al trasporto sul bracciale sinistro pero per il resto bello bello ...Firmato con riserva.
  
"
"4,0 su 5 stelle","







  
  
    Ho avuto un paio di problemi con la sedia, poichè è arrivata con un bracciolo difettoso, e avendo problemi infiammatori ai gomiti, mi ha causato un po' di problemi. Però contattando il venditore sono riuscito a ricevere un ricambio del pezzo, e mi trovo davvero bene. Con il caldo si suda abbastanza, consiglio l'utilizzo di un panno sulla sedia. Un buon prodotto per il prezzo pagato.
  
"
"5,0 su 5 stelle","







  
  
    Girovagando per amazon in cerca di una sedia nuova mi sono imbattuto in questo modello molto economico,all'inizio ero un po' scettico pensando ai materiali (dato il prezzo) ma una volta arrivata a casa mi ha veramente stupito.Montarla è stato veramente facile e le istruzioni (senza nessuna scritta,solo immagini) sono molto intuitive tra per il fatto che non si capisce bene la posizione e il verso di alcuni componenti.Dopo averla montata mi ci sono seduto e devo dire che mi piace molto l'effetto ammortizzante che da,la sedia si può alzare e abbassare ma non si può muovere lo schienale come invece descritto,le ruote mi sono piaciute molto perché non sono molli come in altre sedie e questo fa sì che quando ci si sposta con il corpo la sedia non vada a destra e a sinistra.Conclusioni:sedia molto comoda e sopratutto bella da vedere consigliatissima.
  
"
"1,0 su 5 stelle","







  
  
    Apparentemente un prodotto valido, ma solo per esposizione. Nell'utilizzo quotidiano dopo pochi mesi di utilizzo emerge la bassa qualità del prodotto. Il pistone della regolazione altezza si scarica e diventa inutile. Utilizzabile solo con la sua altezza minima. Il venditore riferisce di non rispondere della sostituzione, di quest'ultimo, in garanzia e propone l'acquisto del nuovo pistone. Assolutamente da evitare prodotto scadente.
  
"
"3,0 su 5 stelle","







  
  
    Sedia buona per chi vuole tenere una buona postura, un po' macchinosa nel montaggio, forse è stata una mia svista ma ci sono rimasto male quando ho notato che lo schienale non si può piegare..
  
"
"3,0 su 5 stelle","







  
  
    All'arrivo la poltrona si prestna ovviamente smontata, in una scatola un po troppo leggera e poco adatta ai trattamenti indelicati dei corrieri, comunque le parti all'interno di essa sono ben imballate e senza ammaccature, le istruzioni di montaggio (minimali) risultano comunque abbastanza chiare e si monta in 5 minuti.La poltrona è solida e stabile, ben imbottita e comoda e il pistone ad aria per alzare e abbassare la seduta funziona molto beneUniche pecche sono le finiture dei buchi nelle quali andaranno inserite le viti che potevano essere più curate ma a questo prezzo non credo si possa pretendere di più.
  
"
"5,0 su 5 stelle","







  
  
    Cercavo una poltrona carina e non eccessivamente costosa, mi ero letto un po' di recensioni a riguardo su questo prodotto e la media era buona. L'imballo in generale non è il massimo ma poi è il contenuto che conta e devo dire che da quando la utilizzo non avverto più mal di schiena o formicolii alle gambe. Lo schienale è fisso e non si può regolare ma comunque permette una postura ideale. Pienamente soddisfatto del prodotto.
  
"
"2,0 su 5 stelle","







  
  
    ho comprato 2 di queste sedie circa 10 mesi fa, e devo dire che le sedia sono praticamente da buttare. tratto molto con cura le mie cose quindi non la ho rotta di proposito, ma con il semplice uso giornaliero, appoggiandoci la schiena, lo schienale rimane inclinato all' indietro e non a 90 gradi. capisco benissimo che le cose si rovinano ma per 20/ 30 euro in più ci sono altre sedie di gran lunga migliori
  
"
"3,0 su 5 stelle","







  
  
    La sedia di per se è buona, purtroppo non posso dire lo stesso per il pistone, che dopo 2 mesi ha perso la carica e continuava ad abbassare la seduta.Cambiato con un pistone da 20€, adesso è perfetta.(diffidare dal peso indicato, forse regge bene fino a 80kg)
  
"
"3,0 su 5 stelle","







  
  
    Mi aspettavo meglio da questa sedia.. certo il prezzo è quel che è, non molto alto sicuramente, i materiali pure sono abbastanza buoni. Il problema è dato dall'impossibilità di muovere e reclinare lo schienale, che la rende molto scomoda per chi come me ha piccoli problemi di schiena (sciatalgia). Inoltre i braccioli a mio modo di vedere sono inutilizzabili se si vuole usare la sedia per giocare con un joypad, in quando costringono a stare in una postura innaturale (braccia troppo attaccate al corpo), io infatti li ho dovuti smontare e la sto usando senza braccioli. Il montaggio non è proprio facilissimo, servono due persone per tenere fermo il sedile mentre si avvitano le viti alla parte superiore, lo schienale.
  
"
"5,0 su 5 stelle","







  
  
    Non c'è bisogno di spendere un sacco di soldi per trovare una sedia che riesca a risultare comoda anche in sessioni di più ore.L'ho utilizzata per un anno e mezzo almeno 8/10 ore al giorno senza accusare dolori alla schiena o alle spalle, cosa che invece mi accadeva con una normale sedia da ufficio che avevo in precedenza.Lo schienale è comodo, come la seduta.I braccioli, invece, li ho trovati scomodi per via della loro forma molto arrotondata che porta inevitabilmente le braccia verso il basso.La base è molto resistente, mi sono trovato a cambiare una ruota spezzata a causa di un amico che si è lanciato sopra di essa. Con un uso normale  dubito che questo possa accadere.La consiglio a chi cerca comodità ad un prezzo onesto, senza la necessità di sfoggiare una firma di prestigio.
  
"
"1,0 su 5 stelle","







  
  
    Francamente mi aspettavo molto di più, ho letto le recensioni di cui tutti ne parlano bene, ma personalmente mi sono trovato malissimo.Poltrona scomodissima, bracciali non ne parliamo, schienale che nel giro di manco 30 minuti ti fa venire il mal di schiena!Foglietto delle istruzioni ridicolo, devi andare ad interpretazione per capire il montaggio, pacco arrivato con qualche vite difettosa, ho dovuto comprare personalmente le viti compatibili, tra l'altro anche difficili da reperire, ho dovuto girovagare per la città per trovarle.In tutto questo ho richiesto il reso per questo disagio e ne il venditore ne amazon mi hanno saputo dare un supporto adeguato, nonchè avrei dovuto pagare io le spese per il reso nonostante ero ancora coperto dal Reso.Ho deciso di tenermela visto che era stato anche un regalo, per quanto ha pagato la mia ragazza non ne vale neanche 1 centesimo, per renderla leggermente più comoda ho dovuto mettergli un cuscino, per non parlare del gancio che ""dovrebbe"" regolare la possibilità di distendere la poltrone, del tutto inutile in quanto la sedia dondola lo stesso fino a quasi coricarsi, sono riusciuto a stringerla al massimo facendola stare un pò ferma, perchè prima era del tutto inutilizzabile.Non mi aspettavo di certo una poltrona super comoda per quel che si spende, ma sinceramente credevo potessi almeno riusciure a fare 2 ore di sessione senza ridurmi ad un mal di schiena atroce.SCONSIGLIATISSIMA!!!
  
"
"5,0 su 5 stelle","







  
  
    Sedia comoda, entra sotto anche scrivanie piuttosto basse; Ha solo inclinazione schienale e si può solo alzare od abbassare.I colori sono belli, io l'ho scelta nera e viola.Inizialmente arrivata con alcuni pezzi rotti, nello specifico un bracciolo e una parte che va sotto la seduta...ma dopo aver contattato il venditore, mi hanno rispedito subito i pezzi da sostituire. Sono stati veramente seri e professionali. Consiglio vivamente!
  
"
"5,0 su 5 stelle","







  
  
    L'ho presa per lavorare da casa in smart working, quindi per utilizzarla molte ore al giorno. Avevo necessità di una sedia da ufficio che mi desse sollievo alla schiena anziché farmi stare incurvata per ore (sono alta quasi 1.80). Tende a buttarti un po' all'indietro visto il cuscinetto posto sulla seduta ad altezza quasi-ginocchia, a me va benissimo così. Arrivata quando previsto. Abbastanza semplice da montare, è tutto facilissimo a parte l'unione di schienale e seduta, ho dovuto chiedere ad un'altra persona di fare pressione sui due elementi mentre io avvitavo, altrimenti mi sarebbe stato impossibile metterli insieme da sola. È un'ottima sedia, comoda, bella, molto solida. La consiglio.
  
"
"5,0 su 5 stelle","







  
  
    Sono contentissima di aver ricevuto questo articolo con larghissimo anticipo, è arrivata 15 giorni prima, del tutto inaspettatamente!Montata abbastanza facilmente, infatti si deve fare un pò di forza solo quando si unisce lo schienale alla seduta.Sono rimasta colpita molto dal colore, è bellissimo! Inoltre è comoda, non oscilla minimamente ed è confortevole, la seduta è in pelle con i riquadri colorati in tessuto traforato.Bella da vedere e comoda per starci seduti.Sono molto contenta per l'acquisto.
  
"
"5,0 su 5 stelle","







  
  
    Spedizione nei tempi giusti tenuto conto delle circostanza di emergenza(1 settimana).Il montaggio dello schienale con il sedile richiede 2 persone per non rovinare la filettatura delle viti.Istruzioni semplici e per la distinzione tra bracciolo dx con sx è bastato vedere le foto su Amazon.Viene fornita con 2 chiavi esagonali ed il montaggio richiede al massimo 20 minuti.Schienale non reclinabile ma molleggiante (la resistenza all'oscillazione è regolabile con una manopolasotto il sedile). Il pistone permette una regolazione di 10cm in altezza.Altezza dello schienale al limite per me che sono 1,74m ma basta scivolare leggermente in avanti perposizionarsi in maniera accettabile.Piacevole esteticamente. Vedremo con l'uso intenso quanto durerà.
  
"
"4,0 su 5 stelle","







  
  
    confezione integra. leggera asimmetria e piccolo problema nella fase di montaggio solo per orientamento della seduta rispetto alla base. inclusi nella confezione tutti i pezzi e gli attrezzi (brugola e viti) per montarla e le ruote vanno ad incastro.ottimo il rapporto qualità prezzo e la seduta appare stabile con dondolio regolabile. ottimi i tempi di consegna in anticipo rispetto alla previsione!
  
"
"5,0 su 5 stelle","







  
  
    Rapporto qualità prezzo imbattibile. Ergonomia perfetta e finiture molto buone. Unica nota, comemdelmresro nella descrizione NON è reclinabile,cosa che a mio avviso ne prolunga la durata visto che lo schienale basculante crea problemi alle strutture
  
"
"1,0 su 5 stelle","







  
  
    Esteticamente bella e apparentemente comoda e ben fatta, ma purtroppo si è rivelata ergonomicamente sbagliata. Dopo neanche un'ora che si sta seduti viene un gran male al collo, perchè obbliga a tenere la testa in una posizione scorretta. ""poggiatesta"" troppo sporgente. E poi la fregatura maggiore: la poltrona NON è affatto reclinabile!! Il perno che dovrebbe permettere l'inclimnazione è bloccato in fabbrica, e la manopola di regolazione dell'inclinazione in base al peso, in realtà, non regola un bel niente! E' solo per figura. Contattata l'assistenza clienti, risposta ricevuta dopo alcuni giorni e totalmente inutile! Fingono di non capire. Conclusione: soldi buttati e poltrona inutilizzabile! Comunque non è affatto made in Germany, è made in CHINA  !!!
  
"
"5,0 su 5 stelle","







  
  
    …di utilizzo intenso penso di poter tirare le prime conclusioni. Intanto posso dire che la consegna è stata celere, ben prima della data minima prevista. La scatola non era in perfette condizioni ma il contenuto assolutamente intonso. Si monta in breve tempo, senza neppure guardare le istruzioni, ed il risultato finale ispira fiducia. Premetto: non sono interessato più di tanto alla qualità in se della finta pelle e dei tessuti in genere: mi sembrano resistenti anche se certe 'cuciture' saranno da mettere alla prova. Quel che davvero mi interessa è la robustezza. Uso questa sedia davanti al computer, dove passo anche molte ore al giorno e, oltre a pesare sui 120 kg ho anche sedute scomposte con cambi continui di postura… un mix letale. Finora la sedia da ufficio che mi è durata di più non ha superato i due anni; questa credo che possa vivere un po' più a lungo: per ora si sta comportando molto bene: comoda e, a quanto sembra, resistente. In definitiva, mi sembra un prodotto onesto, adeguato al prezzo
  
"
"5,0 su 5 stelle","







  
  
    La risposta è CERTAMENTE SI!!Chi dice che bisogna spendere una fortuna per una seria da gaming ?Sedia comoda, entra sotto anche scrivanie piuttosto basse; Ha solo inclinazione schienale e si può solo alzare od abbassare ma HEI è economica.Per la pulizia nessun problema!!Mi si èra macchiata la seduta nella parte a rete,con due spruzzate di smacchiatore è tornata subito pulita.I colori e l'eststica poi sono meravigliose.Per il prezzo che ha ci state pure a pensare ?
  
"
"5,0 su 5 stelle","







  
  
    Sedia splendida, comodissima, confortevole, solida, silenziosa.Attenzione alle istruzioni di montaggio che non sono proprio a prova di stupido, soprattutto per lo schema di attacco sottostante alla seduta, ma nulla di impossibile. E' come sedersi alla guida di un'automobile sportiva di lusso.La mia corporatura è di 75 kg x 1.72 cm. di altezza e la sedia sembra disegnata su di me, ma sono convinto che anche persone più alte possano goderla, mentre chi ha altezze inferiori potrebbe non toccare con i piedi per terra nemmeno a estensione bassa della sedia.
  
"
"4,0 su 5 stelle","







  
  
    Ho acquistato questa poltrona per sostituire la mia precedente sedia e sono rimasto piacevolmente colpito.La sedia si rivela di buona qualità, l'assemblaggio risulta facile ed intuitivo.L'oggetto è costituito da una combinazione di microfibra ( per la parte centrale dello schienale e della seduta) ed eco pelle molto gradevole al tatto, la colorazione blu è molto bella, accesa e si sporca difficilmente. Dotata di una funzione per regolare l'altezza e di rottelle per spostarla, per circa 65 euro è ottima, l'eco pelle tuttavia potrebbe accentuare eventuali aloni di sudore sopratutto nel periodo estivo.Do quattro stelle per la mancanza del sedile reclinabile, tuttavia per questo prezzo è difficile trovare di meglio.
  
"
"4,0 su 5 stelle","







  
  
    La sedia e' davvero comodissima e per montarla ci vogliono 10-15 minuti circa; una volta che tutto e' sistemato e'  davvero bello godersi un film o un videogioco (o anche lavorare al pc) su questa sedia che pero' tende a rovinarsi (lievemente) nelle cuciture, e che  ha il brutto vizio di allentarsi soprattutto nelle viti dei bracciali.Nulla che due giri della brugola in dotazione non risolvano comunque, ma sono quei piccoli dettagli che fanno la differenza tra un prodotto ""molto buono"" ed uno ""eccellente"", come dice Amazon.Al suo prezzo comunque e' praticamente senza rivali, e dopo un anno di utilizzo intensivo la consiglierei ad occhi chiusi!
  
"
"3,0 su 5 stelle","







  
  
    imballaggio decisamente scadente, i pezzi sono infilati in uno scatolone non abbastanza rigido quindi ti arriva che ha ceduto, nonostante questo comunque il prodotto era integro, il montaggio è abbastanza semplice anche se le filettature degli inserti per i bulloni non sono di qualità quindi c'è rischio di spanare i bulloni se non si sta attenti, le ruote girano bene, sembra abbastanza resistente, è regolabile in altezza e basculante (anche se è un po dura da far inclinare anche regolandola al minimo), uniche pecche (non trascurabili dal mio punto di vista) è che la seduta così come l'imbottitura è rigida e quel cuscino che fuori esce tra le gambe non è poi cosi comodo anche se forse serve a farti rimanere stabile in una posizione corretta, (premetto che sono uno che si siede sempre in posizioni scorrette e mi muovo parecchio), lo schienale invece ha il problema del cuscino all'altezza della testa, che però non è all altezza della testa o del collo ma piu in basso (sono alto 1,82m, quindi nella media, non sono un gigante insomma) e questo non ti permette di appoggiare la testa per rilassarti ma ti costringe a stare con il collo dritto o spostato in avanti e per chi come me lavora con i monitor rialzati non è il massimo insomma. nel complesso prodotto discreto ma con picccole/grandi pecche che per i miei gusti sono troppo impattanti, me la terrò perchè  alla fine non è poi così male, bisogna solo abituarcisi, ma ci tenevo a segnalarne i difetti.
  
"
"5,0 su 5 stelle","







  
  
    Sono davvero soddisfatto. Avevo paura che le recensioni fossero una bufala, ma non è stato affatto così, la consiglio davvero! È davvero bellissima e comodissima (fosse per me, non mi alzerei più da questa sedia). Ha una seduta ed uno schienale davvero grande, largo e comodissimo. È la tipca sedia da ""gamer"" anche se io non la utilizzo per quello. La consiglio davvero a tutti anche perché il prezzo e la qualità delle cuciture è davvero ottimo!!
  
"
"4,0 su 5 stelle","







  
  
    Bella e solida poltrona, almeno all’apparenza. Mi preoccupa un po’ la durata nel tempo in quanto le viti che tengono assemblati i braccioli al sedile sono un po’ corte e mi sembra che su di esse la struttura eserciti una pressione significativa. Vedremo. Segnalo inoltre che alcune sbavature dell’imbottitura riempivano i fori, rendendo inizialmente impossibile il montaggio. Rimosse quelle, tutto ok. Nel complesso mi sembra un buon acquisto, la poltrona è veramente comoda e d’effetto. Ottimo sostegno nella zona lombare. Forse un poco alta per chi, come me, raggiunge si e no i 160 cm.  Le immagini corrispondono perfettamente all’articolo,  arrivato prima del previsto.
  
"
"1,0 su 5 stelle","







  
  
    Ho acquistato questa sedia un anno fa e si è già rotta (quella precedente mi era durata oltre 20 anni!). Davvero una pessima durabilità. D'estate fa sudare molto per il materiale similpelle e non ci si può stare, se non coperta da un telo. Comoda e imbottita.
  
"
