stars,comment
"3,0 su 5 stelle","







  
  
    Io non uso tanto la stampante e, pensavo che mi durasse di piu' si solo 3 mesi con quello che l'ho pagata. Anche se non ho acquistato la 301 XL che fa piu' copie pensavo durasse davvero di piu'. Mi meraviglio del prodotto, fatto sicuramente in Cina e non dalla HP in generale. Questa volta ho optato per delle compatibili che al prezzo di 1 ne ho acquistate 2 (colore+nero) HP non e' stata onesta.
  
"
"4,0 su 5 stelle","







  
  
    Dura poco. E la stampante in cui lo uso perde colpi. Dovrebbero essere per uso domestico ma ormai anche una sola stampa è diventata complicata da fare, qualità di stampa non buona, durata cartucce misera. Purtroppo delusa.
  
"
"5,0 su 5 stelle","







  
  
    Sono cartucce originali HP, non c'è molto altro da dire... sono identiche a quelle che si possono acquistare nei negozi specializzati ma il costo è un po' inferiore rispetto a quello del negozio quindi è tutto ok :)
  
"
"3,0 su 5 stelle","







  
  
    Posso dire che queste cartucce durano pochissimo non perché  stampo molto ma sicuramente perché  contengono una quantità  di inchiostro davvero limitata.  Purtroppo consiglio sempre quelle originali. Quellerigenerate a lungo ti rovinano la stampante
  
"
"5,0 su 5 stelle","







  
  
    Scegliere HP è una garanzia, l'inchiostro di questa cartuccia offre una notevole affidabilità di gestione e una qualità impareggiabile con i cloni. Consiglio l'acquisto per chi come me si è fidato delle cartucce non di ""marca"".
  
"
"5,0 su 5 stelle","







  
  
    Cartucce originali HP di ottima qualità, una volta inserite nella stampante vengono immediatamente riconosciute da essa e durano a lungo. Come già stato detto da altri utenti vi confermo anche io che costano meno che in negozio.Spedizione rapidissima.
  
"
"4,0 su 5 stelle","







  
  
    Cartucce originali, quindi le migliori ad un prezzo ottimo, non esiste posto dove pagarle meno. La durata non è delle migliori, non si possono fare moltissime stampe quindi se è per un semplice uso casalingo vanno bene, altrimenti comprare le XL
  
"
"5,0 su 5 stelle","







  
  
    In un solo colpo sono riuscita a far felice mia figlia e anche a stampare per lavoro, questo negozio ha tutto quel che mi serviva.Prodotti ottimi e ottima comunicazione col venditore,consigliato.
  
"
"5,0 su 5 stelle","







  
  
    Guardando in giro, questo è il prezzo migliore che si possa trovare per delle cartucce originali, tra 16 e 17 euro. Circa lo stesso se non meno di quel che si trova nello store ufficiale di HP.Come tutte le stampati HP, il macchinario è economico ma poi le cartucce sono costose o durano poco. Devo dire che queste durano poco.
  
"
"1,0 su 5 stelle","







  
  
    Ho atteso 5 utilizzi prima di recensire il prodotto.Già dalla prima stampa avevamo notato che qualcosa non andava ma abbiamo atteso per vedere se fosse legato ad un problema della grafica.Dopo 5 utilizzi ( stampe base come testi etc) la stampante mi segnala già in esaurimento.Noi utilizziamo la stampante sempre per le stesse cose quindi abbiamo molto chiaro la durata dell’inchiostro e questo non lo rispecchia minimamente. Pessimo acquisto e soldi buttati via.
  
"
"5,0 su 5 stelle","







  
  
    Ordinate con prime, 24h ed erano nella mia HP Envy 4500. Preso a 12 €, prezzo in linea con i vari rivenditori.La cartuccia fa il suo dovere, dopo l'allineamento ho stampato diverse pagine tra testo e foto, neanche una sbavatura.In passato ho provato ad installare cartucce compatibili, risultato, ho dovuto buttare la stampante....quindi consiglio di scegliere sempre cartucce originali.
  
"
"5,0 su 5 stelle","







  
  
    prodotto molto valido e conosciuto da tempo, ovviamente preferisco le cartucce originali date le passate delusioni raccolte con quelle rigenerate ... Consigliato.
  
"
"5,0 su 5 stelle","







  
  
    Prezzo molto buono rispetto alle altre offerte nei vari negozi ""normali"" nei quali è possibile trovare la cartuccia da non meno di € 15,99  ai 20 euro circa.Io l'ho pagata  12,99 quindi sono molto soddisfatto. Bene la consegna come al solito.Per il resto non c'è molto da dire. é la ""solita"" cartuccia originale hp che funziona mediamente bene anche se, ovviamente, il numero di pagine stampate non è elevatissimo. Dico ovviamente perchè le stampanti getto d'inchiostro che montano questa cartuccia in genere sono utilizzate in ambito domestico per utilizzo sporadico, o comunque sono pensate per quegli usi. Esiste comunque una versione XL più duratura ma dal costo più elevato.
  
"
"5,0 su 5 stelle","







  
  
    Arrivata come al solito qualche giorno prima.La convenienza è nel prezzo ché, come.si può immaginare, nei negozi è più alto: speriamo che anche la durata sia eccellente
  
"
"4,0 su 5 stelle","







  
  
    si deve acquistare la cartuccia originale perchè le compatibili non arrivano a metà consumo, la stampante si blocca e non le riconosce più. il prezzo, oltre che ballerino è troppo alto
  
"
"4,0 su 5 stelle","







  
  
    Il prezzo purtroppo rimane alto per le cartucce HP comunque la qualità è ottimabe sicuramente conviene l'acquisto su Amazon rispetto ad altri. Consegna ed imballaggio perfetti
  
"
"4,0 su 5 stelle","







  
  
    Cartuccia originale HP, nero.Credo non ci sia molto da aggiungere.Le prestazioni di stampe, qualitativamente e quantitativamente, sono quelle cui ero abituato con le altre ""gemelle"" che l'hanno preceduta.Ho acquistato, insieme ad altri prodotto che avevo già in carrello, perché ho reputato il prezzo conveniente (davvero un risparmio irrisorio, ma pur sempre un risparmio) rispetto al negozio dove compro abitualmente.
  
"
"3,0 su 5 stelle","







  
  
    Ho una stampante hp multifunzione e cambio in continuazione le cartucce perché si esauriscono dopo poco e non sono una che utilizza abitualmente la stampante. Il prodotto è valido e quando sono in offerta conviene acquistarle su amazon. Bisogna sempre guardare le cartucce prima di acquistare una stampante.
  
"
"3,0 su 5 stelle","







  
  
    Buona qualità, prezzo eccessivo se paragonato ad altre marche con lo stesso quantitativo di inchiostro, longevità nella media, nessun errore e stampa fluida da subito.
  
"
"5,0 su 5 stelle","







  
  
    qualitativamente è quella che è , cioè originale, a me che la utilizzo tantissimo ha la durata di due mesi, prodotto consigliatissimo anche perchè il prezzo è ottimo.
  
"
"5,0 su 5 stelle","







  
  
    Ho comprato già diverse volte questa cartuccia e sono arrivato alla consapevolezza che quasi non mi conviene a livello economico comprare una cartuccia e stampare ma risparmierei se andassi dal cartolaio a stampare tot pagine spenderei molto meno degli 11 euro della cartuccia.Per il resto la cartuccia e perfettamente compatibile con la mia hp envy 4500 stampa bene e la qualità e discreta.
  
"
"5,0 su 5 stelle","







  
  
    Comprata per sostituire una cartuccia (originale HP) ancora praticamente nuova ma che non funzionava in quanto si era probabilmente seccato l'inchiostro...Essendo una cartuccia originale non mi aspettavo di meno, comunque tutto perfetto.
  
"
"5,0 su 5 stelle","







  
  
    Cartuccia originale dell’hp. Ottima come tutti i prodotti hp mi trovo molto bene con l’inchiostro standard visto il mio utilizzo. Quella Xl dopo un po’ si secca. Qualità prezzo eccellente anche a confronto con i grandi centri di vendita prezzo molto inferione.
  
"
"5,0 su 5 stelle","







  
  
    la cartuccia è una hp originale e perfettamente funzionante. l'ho acquistata per la  officejet 4630 dopo aver controllato la compatibilità sul sito hp. questa è la versione da 300 copie. possibile acquistare anche quella xl per 450 copie, sempre adatta alla stessa stampante. la prossima volta farò così visto che ho verificato che è ok
  
"
"5,0 su 5 stelle","







  
  
    Tutto ok! Ma essendo originale. In mi sarei aspettato di meno.. servizio Amazon Prime sempre al top!! Visto il costo (il prodotto aveva 2 sconti per un totale di oltre il 40%) il prodotto non originale non conviene proprio.. ps anche se la cartuccia del colore è esaurita, sostituendo solo il nero stampo lo stesso
  
"
"4,0 su 5 stelle","







  
  
    Per un prodotto semplice come questo non sono molte le cose da osservare. Una stella in meno semplicemente per il fatto che rispetto al numero di stampe dichiarato il risultato è abbastanza inferiore. Chiaramente è un dato difficilmente rilevabile e non costante, resta il fatto che produrre una cartuccia intera per così poche stampe trovo risulti uno spreco di materiali che devono poi essere smaltiti. Nulla da osservare sull' ineccepibile qualità di Hp e di Amazon
  
"
"3,0 su 5 stelle","







  
  
    Prezzo più conveniente che ho trovatoLe ordino sempre da AmazonPurtroppo costano parecchio e durano sempre davvero pocoConsiglio di valutare le XL che costano di più ma durano ache quasi il doppio
  
"
"5,0 su 5 stelle","







  
  
    Classica cartuccia hp, inchiostro nero, per la mia stampante HP OfficeJet 4630, prezzo nella media di quando la compro uguale al supermercato, ma qui arrivata a casa con un click, visto che dovevo ordinare anche altre cose!
  
"
"4,0 su 5 stelle","







  
  
    Cartucce originali, la versione non XL naturalmente è in proporzione meno vantaggiosa in quanto a resa/prezzo, ma il costo di questo prodotto è di sicuro inferiore rispetto ai supermercati. Spedizione impeccabile come al solito..
  
"
"5,0 su 5 stelle","







  
  
    C’è poco da dire, è la cartuccia originale HP, stampa bene e dura quel che deve durare, tanto dopo un tot di tempo l’inchiostro si secca e bisogna cambiarla comunque.
  
"
"5,0 su 5 stelle","







  
  
    Il prodotto è conforme a quello richiesto ed acquistato sul sito.La durata vitale effettiva delle pagine varia in base al tipo di pagina stampata.Rispetto a quelle dichiarate la durata, nel mio caso, si è attestata intorno alle 150 pagine ma dipende fortemente dalle impostazioni della stampante e da quanto nero viene richiesto per miscelare gli altri colori e per riempire la parte nera presente sulla pagine da stampare.
  
"
"4,0 su 5 stelle","







  
  
    Aumentate di prezzo nell ultimo periodo, quasi non conviene più acquistarle visto il costo esiguo di una stampante nuova pari caratteristiche.Resta però la convenienza rispetto negozi fisici.
  
"
"1,0 su 5 stelle","







  
  
    ho una stampante multifunzione hp envy 4500, non avendola usata per un po di tempo ho deciso di sostituire le cartucce comprando da due fornitori differenti la ""multicolore"" e la nera. la multicolore viene rilevata la NERA NO. sul sito HP indicano come unica possibilita' la cartuccia avendo i contatti integrati....
  
"
"1,0 su 5 stelle","







  
  
    Ho aspettato diverse settimane prima di scrivere questa recensione. Purtroppo le cartucce risultano non compatibili. Ho provato in tutti i modi a risolvere il problema ( assistenza on-line, mille prove di pulizia,reset ecc.... ) ma invano. A questo punto credo che le cartucce non siano originali.Peccato!
  
"
"5,0 su 5 stelle","







  
  
    Come da titolo prodotto buono e sopratutto originale e garantisce 160 stampe almeno, non come le compatibili o le cartucce rigenerate provate in passato e molto deludenti, che dopo 30 fogli stampati si esauriscono e vanno sostituite.Trovato su amazon il prezzo più conveniente del web e dei negozi.Spedizione impeccabile come sempre
  
"
"2,0 su 5 stelle","







  
  
    La cartuccia dura veramente per pochi fogli, un centinaio, ridicolo!  Sono passato alle stampanti con inchiostro ricaricabile della epson (ecotank), dopo migliaia di stampe i livelli di inchiostro sono ancora quasi pieni. Anche la risoluzione della stampa delle stampati a inchiostro ricaricabile epson sono migliori, piu' vicine alla qualita' laser rispetto a quella stampa sgranata che queste cartucce hp offrono. Le stampanti a cartucce sono ormai una tecnologia troppo costosa e superata.
  
"
"5,0 su 5 stelle","







  
  
    L'articolo è arrivato ben imballato e rispettando i tempi previsti per la spedizione. Come si vede dalla foto in presentazione, è una cartuccia di colore nero, ad un prezzo abbastanza vantaggioso,  rispetto al prezzo che si trova attualmente in commercio nei negozi specializzati. Acquistata per la stampante di mio cognato è perfette: è originale e funziona benissimo. Consigliata.
  
"
"5,0 su 5 stelle","







  
  
    Le cartucce d'inchiostro nero e colorate HP 301 sono progettate per offrire funzionalità intuitive e grande valore.Stampa di documenti di qualità laser con testi neri e immagini nitide resistenti allo sbiadimento.Le cartucce d'inchiostro originali HP generano prestazioni uniformi e affidabili. Ogni cartuccia d'inchiostro originale HP è nuova e assicura un'esperienza di stampa eccezionale.Il servizio Amazon come sempre eccezionale nella consegna.++ Super consigliata! ++
  
"
"5,0 su 5 stelle","







  
  
    Classico kit hp di colore nero. Lo uso da anni ormai su di una multifunzione hp e il suo lavoro lo fa. Preferirei una durata maggiore, ma purtroppo busognerebbe prendere una stampante laser credo se la stamoante la si usa solo per i documenti.
  
"
"5,0 su 5 stelle","







  
  
    A parte il costo esagerato delle cartucce per le stampanti a getto d'inchiostro, come ormai abbiamo imparato bene, e il quantitativo davvero basso quindi  sproporzionato rispetto al costo, ma questo vale per tutti i produttori di cartucce (quelli che ho avuto: HP, EPSON, Canon), il prodotto è stato riconosciuto e funziona correttamente.Acquista da Amazon, spedito da Amazon con il nuovo servizio ""Punto di ritiro"", qui da me ci sono diversi uffici postali a meno di due chilometro, quindi si adatta perfettamente alle mie esigenze, inoltre tutta la procedura di ritiro è veloce, qui da me due uffici postali su quattro, rispettano l'orario 08:30 / 19:00 (minuto più minuto meno).
  
"
"5,0 su 5 stelle","







  
  
    Ho acquistato per errore questa Cartuccia Originale, da 190 Pagine, Compatibile con le Stampanti a Getto di Inchiostro HP DeskJet 1050, 2540 e 305.Acquistata per errore, l'ho sostiuta. Senza problemi.
  
"
"4,0 su 5 stelle","







  
  
    la cartuccia è ok, ma la resa secondo me potrebbe essere migliorata anche se basta stampare sempre usando la funzione di risparmio inchiostro. Forse il prezzo andrebbe un pelo limato, comunque è un buon prodotto
  
"
"4,0 su 5 stelle","







  
  
    Rispetta le caratteristiche attese e la consegna e stata eccellente.Consiglio per chi fa stampe non continuativamente ma ha bisogno di una buona qualità.
  
"
"5,0 su 5 stelle","







  
  
    Le cartucce originali danno sempre una qualità di stampa ottima e costante, ma pur non usandole frequentemente mi sembra durino sempre troppo poco. Amazon sempre preciso e veloce
  
"
"4,0 su 5 stelle","







  
  
    Una cartuccia originale Hp per una stampa di ottima qualità. Il prezzo è molto buono e il numero di copie stampabili con una carica è vicino a quello segnalato. È vero, si trovano cartucce compatibili a prezzi più bassi, ma i risultati non sono mai gli stessi, si esauriscono velocemente e spesso danno problemi. Consigliate.
  
"
"5,0 su 5 stelle","







  
  
    prodotto originale in ottima confezione resistente prezzo nella norma ma con i prodotti originali si va sul sicuro per la stampante e le testine io la consiglio vivamente avendo avuto brutte esperienze con le compatibili
  
"
"4,0 su 5 stelle","







  
  
    Classica cartuccia HP acquistabile in qualsiasi negozio; originale, si comporta come tutte le altre precedentemente possedute. Non essendo una cartuccia XL stampando una 20ina di pagine al giorno in bianco e nero ha una durata che si aggira sui 2-3 mesi. Consegna e imballaggi impeccabili. Consigliato per chi vuole risparmiare qualcosa dovendone prendere diverse.
  
"
"5,0 su 5 stelle","







  
  
    Poco da dire sui prodotti originali. Costano di più ma la stampante non di rovina e non da problemi. Ci fosse ogni tanto qualche promozione sarebbe bello. Ma per ora soddisfatto
  
"
"5,0 su 5 stelle","







  
  
    Arrivato in un giorno, spedizione come al solito impeccabile. La cartuccia è originale HP, per la longevità non saprei perché l'ho inserita ieri nella stampante. Il prezzo migliore che ho trovato in giro, 13 euro
  
"
"1,0 su 5 stelle","







  
  
    Pessima cartuccia, non credo affatto sia originale, nero insolito e durata solo di poche pagine non certo le 190 dichiarate e che di solito si fanno col prodotto HP. Evitate di comprarla.
  
"
"5,0 su 5 stelle","







  
  
    E un prodotto che acquisto  sempre.  Cartucce originali. Consegna come sempre arrivata nei tempi previsti, imballo perfetto. Le cartucce HP durano parecchio. Consiglio l'acquisto di queste cartucce e per chi non avesse una stampante HP consiglio l'acquisto.
  
"
"1,0 su 5 stelle","







  
  
    Non è la prima volta che acquisto questo tipo di cartuccia per la mia stampante ma questa volta sono rimasto davvero delusa per la scarsissima durata della stessa, finita dopo avere stampato pochissime pagine.Spero che si sia trattato solo di un problema temporaneo ma io nel frattempo acquisto cartucce da un'altra parte.
  
"
"5,0 su 5 stelle","







  
  
    Cartuccia originale HP.Poco da dire, s'installa senza problemi ed è stata riconosciuta subito dalla stampante come originale.Il prezzo economico mi aveva sollevato qualche perplessità in merito alla genuinità del prodotto ma mi sono dovuto ricredere.Consigliato!
  
"
"3,0 su 5 stelle","







  
  
    È l’acquisto che più volte ripeto su Amazon, in quanto ho una stampante Hp ed il colore nero è necessario.Metto tre stelle su cinque perché a mio modo di vedere la cartuccia ha un costo esagerato (il costo di tre cartucce supera perfino il prezzo della stampante stessa). E dura poco per le aspettative che uno si crea per il prezzo pagato!Non si discute la qualità di stampa che è perfetta, senza sbavature di inchiostro, senza strane righe.
  
"
"5,0 su 5 stelle","







  
  
    •Confezione•All’interno del pacco di Amazon troviamo la classica confezione di cartoncino delle cartucce HP, come sempre dal design molto curato e ben fatte.Aprendo il tutto appare la cartuccia vera e propria, con applicate le protezione per i contatti e la testina, dentro ad un involucro di plastica.•Prodotto•Sul prodotto non c’è molto da dire, la cartuccia essendo originale viene riconosciuta come tale dalla stampante e funziona alla perfezione.•Conclusioni•Con le stampanti HP, avendo provato in passato prodotti non originali che si sono rivelati solo uno spreco di soldi e di tempo, preferisco affidarmi alle soluzioni originali che consiglio vivamente. Con qualche euro in più si evitano facilmente problemi di compatibilità e si hanno stampe di qualità decisamente superiore.Grazie per l’attenzione
  
"
"1,0 su 5 stelle","







  
  
    L'ho presa perché tempo fa ebbi problemi con una cartuccia rigenerata e ho pensato che potevo risolvere comprando, a basso prezzo, le cartucce originali e invece mi ha dato anche lei problemi. Ho fatto una prova con un'altra marca di cartucce rigenerate e quelle nuove hanno funzionato. Personalmente non la consiglio, anche se a basso prezzo.
  
"
"5,0 su 5 stelle","







  
  
    Il prodotto è arrivato imballato integro,rispecchia le note specifiche ,la stampa risulta buona e per una volta voglio soffermarmi sull'operato del corriere .In questi giorni di paura (coronavirus)ha svolto un lavoro egregio,ha suonato ,lasciandomi il pacco nell'atrio per evitare contatti,osservandolo mi è piaciuto il fatto fosse  ..provvisto di mascherina e guanti.Complimenti.
  
"
"5,0 su 5 stelle","







  
  
    Mi serviva per la mia stampante HP Envy 4500 una cartuccia di nero.La cartuccia modello 301  (all'interno della stampante trovate il numero di riferimento per il modello da utilizzare)  arriva nella sua scatola originale HP , essendo originale non avuto nessun tipo di problema la stampante la riconosciuta senza alcun problema .Per qualità e prezzo la consiglio Le foto e video  allegati sono sempre effettuate da me in condizioni di utilizzo reale;spero di esservi stato utile nel prendere una decisione circa l'acquisto di questo prodotto.Spedizione rapida e giunta nei tempi prestabiliti,sono affiliato al programma Amazon prime che permette di avere consegne gratuite ed entro il giorno successivo all'ordine .
  
"
"5,0 su 5 stelle","







  
  
    Nonostante le difficoltà del periodo, da questo venditore il prodotto era disponibile e senza nessun tipo di rincaro, inoltre le cartucce sono arrivate in tempi brevi; fondamentali visto la quantità di materiale online da stampare che la scuola del bambino richiede. La qualità è quella delle cartucce originali HP. Nulla da dire.
  
"
"2,0 su 5 stelle","







  
  
    Ho messo due stelle per via che Amazon è stata davvero efficiente e veloce nel rendermi i soldi in quanto il prodotto era , non per colpa loro difettato in quanto la cartuccia presente nella confezione aveva un codice diverso da quello descritto sia su Amazon che sulla confezione stessa! Probabilmente si saranno confusi ma a parte questo ottima davvero la velocità degli operatori di Amazon ad aiutarmi. Davvero soddisfatto anche se solo in parte
  
"
"3,0 su 5 stelle","







  
  
    La cartuccia indubbiamente è di buona qualità, il colore è deciso e funziona.Il vero problema è il numero di pagine che si possono stampare, si parla di praticamente 70-80 pagine, esse sono stampate a 14-15 euro sostanzialmente.Quindi il vero problema è l'onerosità del prodotto, davvero un prezzo troppo elevato.Sono dovuto passare ad una cartuccia non originale, della stessa qualità (le cartucce amazonbasic), per un prezzo decisamente inferiore e più conveniente, con cui mi trovo in egual modo.
  
"
"1,0 su 5 stelle","







  
  
    Mi dispiace per AMAZON per per la prima volta mi trovo davanti ad un oggetto di pessima qualità. A Dicembre ho comprato l'inchiostro nero, come ho sempre fatto, per la mia Stampante HP HENVY 4500  per tenerla di riserva in caso finisse l'inchiostro all'improvviso. Ieri ho sostituito la cartuccia vecchia con quella nuova ma meraviglia delle meraviglie non funziona si mangia le parole come da stampa di pagina di prova in foto. Ho provato tutte le funzioni di correzione ma senza esito. E beffa delle beffe volevo restituirla ma è scaduto il tempo in quanto l'ultimo giorno utile era il 31/01/2019.
  
"
"1,0 su 5 stelle","







  
  
    Mi duole confermare le recensioni negative di alcuni utenti, in merito alla durata della cartuccia.Ho sempre acquisto le cartucce tramite Amazon e non ho mai avuto particolari problemi fino ad oggi.Acquisto , del solo inchiostro nero, effettuato a fine maggio, eseguite pochissime stampe per via del fatto del periodo estivo (no esigenze scolastiche), dopo avermi segnalato solo ieri l'inchiostro in esaurimento , oggi non stampa più.Premetto che la cartuccia multicolore è in utilizzo da mesi e ancore non mi ha segnalato problemi, pertanto ritengo proprio essere un difetto della cartuccia del nero.A questo punto, non so se peovare un nuovo acquisto.
  
"
"1,0 su 5 stelle","







  
  
    Non sò xchè o per cosa... qs cartuccia è durata pochissimo, ha mandato la stampante in errore, e non notificava la mancanza di inchiostro.Stranezza che mi fa pensare ad una cartuccia non originale, ma non sò davvero se lo sia.Di certo che la durata è stata abbastanza ridicola.
  
"
"5,0 su 5 stelle","







  
  
    Dopo aver provato tante cartucce NON originali posso dire che queste sono davvero superiori (potrebbe sembrare ovvio ma spesso non lo è). La qualità di stampa è ottima superiore ed anche la durabilità. Quelle NON originali ovviamente costano meno ma essendo che bisogna cambiarle con più frequenza beh il risparmio non si percepisce.Consiglio l'acquisto
  
"
"1,0 su 5 stelle","







  
  
    apparsa la notifica di richiesta sostituzione cartuccia dopo solo poche fotocopie fatte. potrebbe essere un difetto della cartuccia o un malfunzionamento della stampante. Considerando l'eccellente servizio di Amazon, cui sono abituato, provo a riacquistare un'altra cartuccia e successivamente pubblicare una nuova recensione, spero positiva. 25 luglio: arrivata e inserita nuova cartuccia inchiostro nero HP 301 originale. Sul display della stampante il seguente messaggio: ""la cartuccia indicata (nero) non è adatta a questa stampante"". Vedo di restituire.
  
"
"5,0 su 5 stelle","







  
  
    Funziona perfettamente con la mia stampante. Cartuccia originale HP come in foto. Spedizione velocissima come sempre
  
"
"3,0 su 5 stelle","







  
  
    Cartuccia originale HP, identica a quelle acquistabili in negozio fisico, corrispondente alla descrizione, funzionamento ok.PRO: le cartucce originali HP non danno mai problemi, la qualità di stampa è buona, non è necessario pulire spesso le testine e l'inchiostro non si secca anche se la stampante rimane inattiva per molto tempo. Non esistono inoltre alternative compatibili economiche per cui vista la differenza di prezzo irrisoria, consiglio senza dubbio di andare sempre sulle originali.CONTRO: il costo delle cartucce HP è decisamente eccessivo, questa cartuccia nera si acquista tra i 15 e i 20 euro, uno sproposito per un prodotto usa e getta che non dura chissà quanto. I costi di gestione delle comuni stampanti economiche a getto di inchiostro sono assurdi.
  
"
"1,0 su 5 stelle","







  
  
    la durata della cartuccia è stata veramente molto esigua con la stessa quantità di fogli che solitamente stampo. veramente allarmante. dopo sette giorni la cartuccia si è esaurita. ne avevo comprato due ritenendo il prezzo buono ma soprattutto perché non potevo muovermi per arrivare al negozio dove solitamente le compero e che mi durano una media di 20 giorni. la seconda l'ho  sostituita due giorni fa. Spero si sia trattato di un caso ma diversamente, se anche la seconda cartuccia durerà poco, non acquisterò più queste cartucce su Amazon, di cui sono cliente da anni  e su cui non ho nessuna critica da fare in quanto a serietà, velocità di consegna, disponibilità assoluta nel cambiare prodotti non corrispondenti ai contenuti e difettati.Cordiali saluti. Fulvio Limido
  
"
"3,0 su 5 stelle","







  
  
    Ho stampato due pagine e due foto in bianco e nero e mi ha mandato in blocco la stampante. Il giorno dopo sbollita la furia x la delusione, ho tolto e rimesso il toner, schiacciato di tutto sulla stampante ed ora ha ripreso a funzionare.  Mi riservo di modificare la mia recensione.  Per ora stiamo a vedere.REVISIONE del 27/10/2019: per ora il toner sta stampando tranquillamente (solo documenti per ora) non so cosa sia successo nella stampa iniziale di du foto in bianco e nero, l'uso che ne devo fare è principalmente di documenti quindi posso dire che modifico in meglio la recensione dicendo che ad oggi stampa e mi auguro che lo faccia ancora per un bel pò visto che da standard HP 301 progetta 190 pagine.
  
"
"2,0 su 5 stelle","







  
  
    qualità ottima ma contenuto davvero minimo ed insufficiente. Dopo poche copie segnala carenza di inchiostro. Utilizzo da molti anni le stampanti laser professionali HP, che ritengo in assoluto le migliori. Una delle migliori caratteristiche è costituita dall'enorme numero di stampe con un toner. Non posso dire altrettanto per questo toner inkjet.
  
"
"5,0 su 5 stelle","







  
  
    Prodotto da descrizione e consegnato un paio di giorni prima del previsto! Ottimo rapporto qualità prezzo e consigliato come rivenditore!
  
"
"5,0 su 5 stelle","







  
  
    Sono molto soddisfatto per l'acquisto di questo prodotto, l'ho pagato meno che in negozio e per quel che vedo nella mia stampante..la qualità del colore è ottima.I tempi di consegna sono stati soddisfacenti.
  
"
"5,0 su 5 stelle","







  
  
    Ho acquistato questa cartuccia di ricambio per la mia stampante, arrivata in tempi ottimi e con durata appunto come solo le originali riescono a dare, prezzo buono e molto concorrenziale. Consigliata
  
"
"5,0 su 5 stelle","







  
  
    Ho smesso di acquistare cartucce ricaricabili che spesso danno problemi. L'originale è sempre la migliore soluzione. Inoltre su Amazon i prezzi sono abbordabilissimi. Anche il servizio impeccabile.
  
"
"4,0 su 5 stelle","







  
  
    é la seconda volta che acquisto questo articolo è perfetto. la consegna, è stata  velocissima e puntuale. Non so esattamente quanti fogli stampa in totale, perchè non ne tengo il conto.Comunque finora non ci sono state ne sbavature ne problemi, (speriamo di non aver parlato troppo presto), E' facilissima da montare e non sporca. Prezzo abbastanza equo.
  
"
