stars,comment
"5,0 su 5 stelle","







  
  
    Assolutamente soddisfatto. Velocissimo nella navigazione internet, ottima qualità dello schermo full hd, memoria robusta e per un bel po non ci sarà bisogno di una micro sd per espanderla. Bello e pulito esteticamente, sottile e tutto schermo. Consiglio una custodia slim IVSO. Solo l'autonomia non eccezionale ma comunque buona. Non uso la fotocamera. Consigliabilissimo in più da me acquistato con sconto black friday!
  
"
"3,0 su 5 stelle","







  
  
    Senza infamia e senza lode. Un tablet decisamente buono per quanto riguarda materiali e qualità costruttiva. Il costo a parer mio è adatto alla fascia in cui il prodotto si va a posizionare, ovvero alla fascia relativa ai tablet dedicati all'uso domestico. Quindi streaming video, navigazione video e giochi non troppo elaborati.  Buona la qualità video ed audio, anche la batteria non è male.Non ho apprezzato la scelta di posizionare il tasto di accensione e spegnimento sul lato corto del tablet e la presenza ancora di una porta micro-USB per la ricarica. Il comparto fotocamere è sufficiente per fare delle videochiamate.Altro lato negativo la quantità di memoria, 3GB RAM e 32Gb di storage un po' pochi per gli standard moderni. Soprattutto perché su un tablet domestico, magari dedicato anche a dei bambini, si tende a scaricare tante applicazioni.
  
"
"5,0 su 5 stelle","







  
  
    Eccellente un ottimo tablet di un marchio sempre piu affermato, ormai completamente affidabile. Il display è di tipo LCD TFT il processore octa-core  con 2.3 ghz e 2 GB di ram. La capacità della batteria è di 5100 mAh dalla durata sorprendente riesco ad usarlo per parecchie ore di navigazione (circa 7 ore) mentre in stand by resta acceso tre giorni tranquillamente. La memoria interna è di 32 GB, ma c’è la possibilità di espandere la memoria con una microSD fino a 256 GB. Il display ha una grandezza di 10.1” e una risoluzione da 1920x1200. La fotocamera frontale è da 5MP, non è eccezionale ma il tablet sicuramente non lo uso per fare foto, in genere è una caratteristica che non mi interessa su questi dispositivi e una fotocamera esterna da 2 MP. Per l’audio sfrutta due bei speaker stereo. Ha una connessione wi-fi e 4G. Nella confezione è presente un ottimo alimentatore che ricarica la batteria in pochissime ore nonostante la grande capacità. Nel complesso un ottimo tablet ricreativo e ottimo rapporto qualità prezzo
  
"
"5,0 su 5 stelle","







  
  
    Ho comprato questo tablet in sostituzione di un altro di marca che è stato una delusione assoluta, perché non potevo installare alcuna app dal playstore oltre ad andare lentissimo, devo dire che per la cifra pagata è un bellissimo oggetto, ho comprato il modello HUAWEI Mediapad T5 10 Tablet LTE con Display da dieci pollici, velocità nel caricare le app buona, anche la grafica niente male, forse il suono lascia un po a desiderare, ma rispetto a prima ho fatto un salto di qualità, ha uno scomparto per la sim e quindi e si possono ricevere e effettuare chiamate. Riguardo alla posizione dei tasti di accensione e regolazione del volume sono posizionati in maniera diversa, ma ci si fa l'abitudine alla svelta. Finalmente posso installare tutte le app che voglio senza limitazioni sono veramente soddisfatta dell'acquisto.
  
"
"5,0 su 5 stelle","







  
  
    A mio parere uno dei migliori tablet per rapporto qualità/prezzo e prestazioni!Premetto che lo utilizzo principalmente per la visione di film (audio e video davvero fantastici!!), ma quando mi capita di fare lavori veloci con Office oppure on-line non sbaglia un colpo.Davvero molto consigliato!!
  
"
"5,0 su 5 stelle","







  
  
    Sto usando questo Tablet principalmente per lo studio e devo dire che sono pienamente soddisfatto del prodotto.Il display è molto buono e la modalità protezione occhi rende le ore di studio decisamente meno faticose.Le cose che però mi hanno lasciato davvero sbalordito sono la durata della batteria e l'audio:La batteria è' durata 4 giorni con una carica al 100% durante i quali ho studiato per mezza giornata (di display effettivo probabilmente intorno alle 2-3 ore, forse qualcosa in più), giocato (un paio di partite a Free Fire al giorno) e ho visto qualche video su Youtube. Dopo 4 giorni era ancora al 23%.La qualità audio non è comparabile a nessun altro Tablet che ho avuto la possibilità di provare/vedere, per un Tablet è decisamente molto più di ciò che ci si aspetta.Per quanto riguarda i videogiochi si comporta abbastanza bene in generale, ho provato qualche gioco e non ho avuto grossi problemi.Nello specifico PUBG gira con dettagli medi (con qualche calo di FPS che ti costringe a metterli bassi) e Free Fire gira con grafica standard, dipende molto dal gioco, in generale va bene.Consiglio l'acquisto.
  
"
"5,0 su 5 stelle","







  
  
    Dopo varie recensioni ho deciso di acquistare questo Tablet e vi assicuro che è stata la scelta miglior che io abbia fatto, Xchè è stupendo va una bomba, velocità, schermo, colori, per me è un top di gamma. Se vi serve un buon tablet ad un prezzo ottimo questo fa per voi. Io mi sono trovato felicissimo dell’acquisto...è la consegna sempreImpeccabile.
  
"
"5,0 su 5 stelle","







  
  
    Ottimo rapporto qualità-prezzo per questo prodotto (T5) dal processore veramente veloce. Eccellente riuscita in epoca coronavirus, per videolezioni e video-distrazioni. Assolutamente consigliato! Arrivo in anticipo sul previsto, perfettamente imballato. Dotato di presa di ricarica. Noi abbiamo aggiunto anche l'assicurazione biennale, visto il prezzo conveniente
  
"
"5,0 su 5 stelle","







  
  
    Arrivato puntualissimo, il T3 (versione solo WiFi) si è dimostrato subito un tablet ben rifinito, con un ottimo schermo e una fluidità impressionante. Certamente va ""allegerito"" di molte applicazioni preinstallate, puntando  a tenere solo quelle essenziali, ma in compagnia di una scheda SD da 16GB, diventa preciso e reattivo, oltre che capiente al punto giusto. Ho sempre avuto un rapporto difficile con i tablet, ma questo mi sembra decisamente ben impostato e di ottima qualità costruttiva...
  
"
"5,0 su 5 stelle","







  
  
    Premetto che ho il tablet 10 giorni e lo sto ancora testando ed è il primo in assoluto che compro.Fino ad ora mi sto trovando veramente bene. Arrivato nel giorno stabilito e imballato alla perfezione.Lo schermo è perfetto per guardare film, serie tv o leggere e io lo uso principalmente per questo. L'audio è strepitoso, sembra di avere di fronte una tv non un tablet!La durata della batteria è fantastica. Quando è arrivato era al 63%. Sono riuscita a impostare e scaricare varie cose, guardarci sopra 4-5 puntate di un telefilm ed era ancora al 10%. Da non esperta posso dire che ha veramente una batteria ottima.Essendo abituata al sistema IOS per via del telefono, devo dire che EMUI mi ha sorpreso. Veloce, facile e molto intuitivo e devo dire che lo apprezzo sempre di più rispetto a IOS.La memoria da 32 è vero, è occupata in parte dalle app già installate ma se a voi non interessano potete disinstallarle come ho fatto io con i giochi e le app della penna ed espanderla quanto volete.In sostanza: non ha niente da invidiare ad Apple secondo me. Ha una batteria ottima, un audio strepitoso e uno schermo fantastico! E per un prezzo così , questo è il top.Super consigliato a tutti!
  
"
"2,0 su 5 stelle","







  
  
    Il tablet di per sé non è male, il problema principale è che la memoria interna è quasi integralmente occupata dal sistema operativo. Rimangono poco meno di 2GB che non ti permettono di scaricare più di 6-7 applicazioni. Il sistema operativo inoltre NON permette di spostare le app dalla memoria interna alla scheda SD quindi il tablet diventa quasi inutilizzabile. Mi spiace ma dovrò chiederne la restituzione.
  
"
"5,0 su 5 stelle","







  
  
    Ho deciso di acquistare un tablet per leggere libri di testo in pdf, cosa che mi risultava impossibile con il Kindle. Ho optato per questo, un tablet potente e con un bello schermo, ma con un prezzo che fosse quanto più basso possibile. E il suo lavoro lo fa: è rapidissimo nel caricare le pagine, il testo è bello da leggere e personalmente non mi stanca gli occhi. La luminosità è perfetta, e per chi vuole leggere pdf come libri di testo, slide universitarie o articoli scientifici non c'è di meglio. La batteria è molto duratura, dopo ore ed ore di utilizzo con luminosità elevata è ancora carica. Sono contento di questo acquisto.
  
"
"5,0 su 5 stelle","







  
  
    Buon rapporto qualità/prezzo.Pro: display audio e velocità del sistemaContro: batteria non troppo capiente (se si guardano film e simili) la durata è di 4/5 ore  Fotocamera, beh è un tablet non è certamente fatto per scattare fotografie di qualità  Non leggerissimo come peso, ma accettabile  Sistema operativo non proprio dei più recenti (siamo fermi ad Android 8)
  
"
"4,0 su 5 stelle","







  
  
    Tablet con una costruzione solida e buoni materiali. il display e la luminosità sono ottimi. Ho preso la versione con 4G LTE per poter inserire la sim e usarlo per poter telefonare all'occorrenza. Ho anche inserito una scheda SD da 32 GB per aumentare la memoria e non c'è stato nessun problema nel riconoscerla da parte del tablet e nel trasferirci sopra cartelle e file. L'autonomia della batteria è buona per l'uso che ne faccio io: navigazione su internet, vedere video. Qualcosa c'è da migliorare come la fotocamera ma nel complesso è un buon Tablet per navigare su internet, vedere video o film, telefonare.
  
"
"2,0 su 5 stelle","







  
  
    Ho acquistato il tablet principalmente per lo studio, ma a volte lo utilizzo anche per guardare film e devo dire che la risoluzione video e l'audio sono veramente molto buoni, così come la durata della batteria. Tuttavia, complessivamente, la qualità del tablet è scarsa. Innanzitutto devo dire che il primo che ho ricevuto l'ho restituito, in quanto mostrava un problema molto strano con il touch screen (praticamente non funzionava quando il tablet era posizionato su una superficie piana); il secondo che ho ricevuto non presenta questo problema, ma comunque, in generale, la sensibilità è veramente scadente e questo è inaccettabile nel 2019 e ne limita fortemente l'utilizzo.In secondo luogo devo anche segnalare il fatto che dopo soli 2 giorni lo schermo esterno ha cominciato a scricchiolare, prima solo in un punto, ora praticamente da tutti i lati, come se lo stesso si stesse per staccare. Non so se questo problema potrebbe c'entrare qualcosa con la scarsa sensibilità del touch, ma è comunque molto fastidioso.In conclusione, non comprerei più questo articolo e mi orienterei verso altro.
  
"
"5,0 su 5 stelle","







  
  
    Acquisto effettuato per un regalo ma già conoscevo il prodotto, è davvero un ottimo dispositivo ad un prezzo accessibile.... Ha tutto ciò che può servire ed è adatto a tutti (dai meno esperti ai più tecnologici).... Sono molto soddisfatto dell'acquisto!
  
"
"5,0 su 5 stelle","







  
  
    Premetto che la fotocamera ha una qualità scarsa, ma sui tablet per me non ha alcuna importanza. Al momento della recensione le patch di sicurezza sono aggiornate a Gennaio 2020: bene, ma non benissimo. Per il resto nulla da dire: ho installato le solite app social e streaming, nessun gioco o file multimediale. Il tablet è fluido quanto basta (non fulmineo) e la batteria dura davvero tanto.
  
"
"5,0 su 5 stelle","







  
  
    Rispetto agli Ipad che ho avuto in precedenza, la differenza è abissale, per definizione dello schermo, velocità di connessione, nessun imballo  e poi una vera eccellenza la  qualità dei materiali utilizzati.Basta con tutte le iscrizioni obbligatorie a iTunes, vita complicata anche per questo, noooo.A distanza di poco tempo dall'arrivo del device,non posso che essere soddisfatto.
  
"
"4,0 su 5 stelle","







  
  
    Prodotto acquistato dopo un’attenta ricerca sulle recensioni e sul migliore rapporto qualità prezzo: si tratta del mio primo dispositivo Android e del mio primo tablet.Dopo una settimana di utilizzo, direi che il tablet fa quello che promette e vale il prezzo di costo: schermo brillante, buona qualità dell’audio, le dimensioni e il peso lo rendono molto maneggevole; non è un fulmine, ma l’esperienza di navigazione e lo streaming video sono più che soddisfacenti.Gli unici aspetti che trovo migliorabili sono l’ergonomia (la posizione dei tasti di accensione/spegnimento e di regolazione del volume è a mio avviso del tutto anti-intuitiva, per non dire illogica), le prestazioni della fotocamera e la fluidità nella risposta ai comandi.Nel complesso sono molto soddisfatto del mio acquisto e lo consiglierei a chiunque voglia dotarsi di un tablet di costo contenuto senza rinunciare a prestazioni più che dignitose, almeno nella navigazione, nella produttività e nella multimedialità (non mi esprimo sui giochi perché non li uso). Detto questo, non ci si può aspettare che questo dispositivo sia un’alternativa a un iPad, che sta su un altro pianeta e non a caso costa il triplo... particolarmente deludente, almeno per me, è stato il contatto con il sistema Android, dominato dalla “tirannia” di Google e dotato di app macchinose, dall’interfaccia poco chiara, farraginosa e palesemente non sviluppata ad hoc per i tablet.Amazon sempre straordinaria nelle modalità e nella rapidità di consegna
  
"
"3,0 su 5 stelle","







  
  
    È un buon tablet, economico, fà il suo dovere. La batteria non dura tantissimo. Non ha una batteria da ricarica veloce, quindi ci mette anche 2 ore per ricaricarsi. Se il tablet deve essere resettato, devi collegarlo al pc, con i software della Huawei. Unico difetto.
  
"
"5,0 su 5 stelle","







  
  
    Pensavo che la batteria durasse di più. L'ho messo in carica fino al 100%, l'ho acceso e utilizzato per circa 1 ora e mezza per scaricare un paio di applicazioni e fare aggiornare tutte le app e i programmi già installati sul dispositivo. Nel giro di quell'ora e mezza la batteria è scesa da 100% a 66%. Per il resto è perfetto, meraviglioso. Leggero, veloce, qualità dell'immagine top, rapporto qualità prezzo oltre le aspettative, da non perdere.
  
"
"4,0 su 5 stelle","







  
  
    La consegna è stata effettuata con una settimana di anticipo. Unica pecca le condizioni non integre dell'imballo che presentava uno strappo in un punto.bisognerebbe fare attenzionare ai corrieri la cura nel trattare determinate spedizioni. Per fortuna la confezione all'interno era integra così come lo stesso tablet. Il prezzo sui 200 euro è stato molto allettante e competitivo ;questo è il secondo che compro per cui ho già avuto modo di apprezzarlo in precedenza. Il design è accattivante;sottilissimo e leggero e con una velocità del processore che risulta molto fluido. La batteria dura tantissimo. Che dire consigliato!
  
"
"5,0 su 5 stelle","







  
  
    Avevamo già in famiglia l'M3 preso a 200euro in offerta; per non litigarmelo con mia moglie ho preso questo M5 dopo un anno, sempre in offerta a 200e.Più  piccola la cornice rispetto all'M3, ma stessi pollici.Veramente un ottimo tablet, reattivo e luminoso, buona batteria, riesco a guardare film per 6 ore di volo senza ricaricare, credo possa andare molto oltre.
  
"
"5,0 su 5 stelle","







  
  
    Complessivamente soddisfatto. Il tablet rispecchia quanto si legge nelle varie recensioni, non siamo nella fascia top, ma rapporto qualità/prezzo ottimi. Fluido, sufficientemnete leggero, buona luminosità dello schermo, video in streming godibili. La fotocamera non è il suo punto di forza, almeno in condizioni di poca luce; non ancora testata all'aperto. Spedizione celere, oggetto intonso.
  
"
"5,0 su 5 stelle","







  
  
    Acquisto per videoconferenza con la scuola direi ottimo collegamento!Fluido e semplice da usare! Acquistato a parte custodia e tastiera.. Sono contentissima del mio acquisto e soprattutto che piaccia a mio figlio dato che è per lui
  
"
"5,0 su 5 stelle","







  
  
    Ho avuto la necessità di acquistare rapidamente un tablet per permettere a mio figlio di seguire le videolezioni, dato che ha rotto il precedente (Samsung).Cercavo un prodotto decoroso senza spendere troppo, considerato l'utilizzo che ne verrà fatto. Dopo aver valutato le varie offerte in rete ho optato per questo Huawei, dato che è una marca conosciuta e affidabile rispetto ad altre più economiche ma sconosciute.Ho apprezzato la rapidità della consegna, in anticipo di 3 giorni rispetto alla data prevista.Il prodotto è buono, la qualità dello schermo molto buona. Facile installare app e adatto per lo scopo per cui lo ho acquistato, le piattaforme meet/ skype/ zoom/ classroom funzionano perfettamente, così come la fruizione di internet in generale. Come durata di batteria arriva circa a 50 minuti di videochiamata.Bisogna farci la mano con i tasti che sono invertiti rispetto ai tablet tradizionali, qui l'accensione e la regolazione di volume è sul lato corto. Sicuramente buon rapporto qualità/prezzo.Una pecca è che in dotazione non ci sono cuffiette nè cover protettive.
  
"
"4,0 su 5 stelle","







  
  
    Uso prevalentemente il tablet per navigare e vedere filmati. Al momento posso affermare che la qualità dell'audio è degna di menzione in quanto i quattro speaker posti su due lati fanno veramente la differenza.Il tablet è abbastanza reattivo è la durata della batteria permette di utilizzarlo una giornata intera.
  
"
"5,0 su 5 stelle","







  
  
    Ho già un tablet Huawei  media pad M3 LTE 10 da più di 3 anni ottimo acquisto e ottimo rapporto qualità prezzo, ne volevo un altro x regalo ma non l'ho più trovato, acquistato il T5 LTE a un prezzo inferiore, con più memoria e molto più avanzato Molto bene HUAWEI sempre ottimo prodotto consegna veloce e precisa imballo sicuro consiglio vivamente
  
"
"4,0 su 5 stelle","







  
  
    Scrivo questa recensione proprio dal nuovo Tablet. Che dire... Sono molto soddisfatta del prodotto: risoluzione dello schermo e fluidità ottime, funzionalità molto intuitive. Come già molti hanno detto, l'unico neo di questo dispositivo è la batteria che con uso intenso penso duri poco meno di una giornata... Altro dettaglio che mi rende perplessa è che ancora sia fermo ad android 8.0, spero che ciò a lungo andare non porti a problemi di funzionalità. Detto ciò, sono molto soddisfatta e lo consiglio per chi come me ha bisogno di un supporto per lo studio o semplicemente per guardare film e farne un uso abbastanza casalingo.
  
"
"5,0 su 5 stelle","







  
  
    Ho sbagliato la grandezza dello schermo, era meglio un 7 pollici. Ma questo 10 pollici è fantastico, si sente di avere in mano un tablet non solo bello ed elegante ma veloce e performante. Sprecato per il figlio che principalmente ci gioca. Non è uno smartphone, è decisamente meglio. Non fate affaticare i vostri figli davanti a schermi al massimo da 6 pollici, questo è veramente una svolta ad un prezzo ragionevole. Unica pecca è il sistema android, la possibilità di istallare applicazioni da terze parti lo rende vulnerabile alla creazione di pop up pubblicitari anche fuori dall'esecuzione di app, problema che ho visto assillare diversi device.
  
"
"5,0 su 5 stelle","







  
  
    Spedizione veloce da parte di amazon, anche con le festivita a ridosso... Il prodotto è arrivato sigillato e integro.Il tablet è ben fatto, ha 4 speaker che si sentono benissimo, un buon display full hd e un ottima batteria. Non troppo pesante con la funzione penna è un qualcosa in piu che lo distingue da altri tablet e a un costo minore dai vari samsung tablet con spen. Consiglio l'acquisto
  
"
"1,0 su 5 stelle","







  
  
    Hardware da paura, peccato ci sia un software non ottimizzato.Speravo di usarlo per vedere film, ma sia con Amazon prime video che Netflix possono riprodurre solo a bassissima qualità...Penna e tastiera dopo 2 settimane ancora nemmeno l'ombra.Il software Android poi è altamente sconsigliato per tablet, è praticamente un telefono col schermo più grande... Io che uso spesso wechat nemmeno posso loggarli contemporaneamente come ipad e iPhone.Peccato veramente.Reso.
  
"
"4,0 su 5 stelle","







  
  
    Ottimo tablet, acquistato soprattutto per skygo e Amazon video, entrambi funzionano perfettamente senza la minima indecisione.La durata della batteria è ottima, ma soprattutto eccelle nell'audio.È incredibile la qualità del suono!Anche il navigare risulta fluido e senza intoppiForse un po' troppe app installate di default, ma si possono tranquillamente disinstallare.
  
"
"4,0 su 5 stelle","







  
  
    Premesso che stavo cercando un tablet in sostituzione del vecchio iPad che in questi giorni di quarantena ha deciso di abbandonarci, ho deciso di acquistare questo Huawei per via delle ottime recensioni. Il rapporto qualità prezzo (159€) è ottimo. La batteria dura un paio di giorni, la connettività Wi-Fi è buona e tutto sommato sono soddisfatto (e pure mio figlio che ci gioca)
  
"
"1,0 su 5 stelle","







  
  
    Il prodotto si è rivelato un flop da mandare in assistenza dopo 6 mesi per mal funzionamento
  
"
"4,0 su 5 stelle","







  
  
    Ho comprato il Pad per mia figlia per cominciare a farle utilizzare i sistemi e le app., ha dei èpiccoli limiti tecnici ma per l'utilizzo che ne fa mia figlia e ottimale ha lo schermo piccolo e con  una buona illuminazione e il wifi è veloce e ha una buona quantità di memoria ribadisco che è un pò datato per gli standard attuali ma funzione benissimo, insomma è l'ideale per chi lo usa ""mia figlia""....12 anni.
  
"
"5,0 su 5 stelle","







  
  
    Tablet veloce e reattivo, schermo fantastico, molto luminoso ed immagine ben definita, audio ottimo. Le fotocamere sono il suo punto debole, ma personalmente mai userei un tablet per fare delle foto, non le avesse non mi cambierebbe nulla. La durata della batteria mi sembra buona, consumato circa un 40% in 5 ore e 11 minuti di utilizzo molto intenso (configurazione iniziale, sincronizzazione, aggiornamenti, download e disinstallazione app, modifica di molte impostazioni, giochi, streaming video...). Concludendo, tenendo in considerazione il costo di 160€ lo valuto un ottimo acquisto.
  
"
"5,0 su 5 stelle","







  
  
    Sicuramente Huawei non è dà meno a nessun altro produttore di tablet. Il loro prodotto è molto performante sia su prestazioni di elaborazione che in risoluzione dello schermo (molto definita anche sulla riproduzione di video 4K), con colori nitidi e ben illuminato. Lo trovo comodo e maneggevole anche nella lettura grazie al display di grandi dimensioni e con una rotazione dello stesso molto veloce. Quel ""quasi perfetto"" fà riferimento alla durata della batteria, che, sopratutto se usato per la lettura, necessità di essere ricaricato spesso.
  
"
"4,0 su 5 stelle","







  
  
    Il tablet l ho preso per mio padre che lo usa principalmente per Skygo e DAZN e devo dire che funziona. L’audio è buono e riesce a sentirlo nonostante qualche problemino d’udito dovuto all’eta. Lo schermo è abbastanza luminoso e di qualità. Io posseggo un iPad e l’inevitabile confronto mi fa storcere il naso in realtà sulla velocità di reazione nell aprire le app in questione è lo schermo che comunque rispetto ad un iPad è inferiore sull audio devo dire che ci siamo quasi. Per quello che ho pagato la versione solo Wi-Fi va comunque benissimo.
  
"
"5,0 su 5 stelle","







  
  
    Un prodotto più che onesto, perfetto per guardare netflix o navigare su internet. Le finiture sono molto piacevoli, sembra un tablet dal prezzo più alto quando si tiene in mano. Lo schermo è buono, certo non al livello di un iPad o simili ma non c'è da lamentarsi. Nel complesso, lo consiglierei a chi non ha grandi pretese o vuole provare un tablet per la prima volta
  
"
"4,0 su 5 stelle","







  
  
    Spinto dalle buone recensioni ho acquistato questo tablet per un uso normale, senza stress, però devo dire che non sono del tutto soddisfatto. Già dai primi giorni aveva qualche piccolo lag e ritardo, quindi questo tablet è fatto per un uso normale senza avere app di grossi dimensioni, magari consigliato per dei bambini.
  
"
"5,0 su 5 stelle","







  
  
    Arrivato puntuale. Ottimo imballaggio. La confezione HUAWEI sembra contenga un gioiello. Curatissima. Dopo aver letto istruzioni in italiano in una guida multilingue lo ho acceso per portarlo ai minimi della batteria. Ho già uno smartphone HUAWEI e sapevo di trovarmi già in un ambiente software conosciuto. Già dal peso non trascurabile si percepisce che è un oggetto solido. Vetro ricurvo con chassis in alluminio dà una sensazione di solidità bellezza e sicurezza. Mi sono deciso per un tablet ed ho scelto questo perché indicato da alcuni come il migliore sul mercato per rapporto prezzo qualità. Confermo. Le aspettative sono superate dalla realtà. Il fatto che non abbia la scheda telefonica è ampiamente superato dalla eventuale connessione Wi-Fi con il cellulare omonimo per un eventuale uso esterno ad ambienti coperti. Luminosità si massimi livelli. Risoluzione al massimo della capacità degli occhi di risolvere i pixel di una immagine: foto e video ad alta definizione. Suono davvero straordinario grazie ai 4 diffusori Harman Kardon che posti sul perimetro esterno non sono soffocati da un eventuale appoggio su una superficie.  Provate ad ascoltare il pizzicato di Boccherini nel suo Notturno nelle strade di Madrid su YouTube. Vi meraviglierete. Potrei continuare ma nessuna recensione potrà descriverlo interamente. Grazie a HUAWEI per aver creato la App KidsCorner con il riconoscimento di impronta!
  
"
"5,0 su 5 stelle","







  
  
    Bello veloce molto reattivo nell'uso io lo uso sopratutto per lo streaming e Social non si impalla mai la batteria è ottima le foto no. Le faccio ma pretendere ce un tablet faccia foto come uno smartphone è inverosimile tutto sommato ottimo acquisto consigliatissimo amazon impeccabile nella consegna come sempre
  
"
"4,0 su 5 stelle","







  
  
    Per quanto riguarda gli IPad, Apple resta sempre un passo avanti. Ma l'egemonia puó essere messa in discussione. Questo modello, ha tutte le funzioni base, ed è indubbiamente valido. Non userò la frase il rapporto qualità prezzo è valido. Avevo scelto questo modello che non avesse funzioni troppo complicate per la mia mamma di circa 80. Ho impostato le funzioni di riconiscimento/sblocco pagina e le ho messo in prima schermata le app che le possono servire. Quindi per quello che deve fare ottimo. Il prezzo buono, anche se in mesi precedente era molto piu basso. Poi ha galleggiato tra I 185 ed I 175. E per questo ho tolto una stella.
  
"
"5,0 su 5 stelle","







  
  
    Sono un Apple Addicted e quindi l'approccio ad Android/Huawei non aveva grandi prospettive. Ho dovuto ricredermi. Qualità displey Ottima, Audio stereo 4 casse Magnifico. Veloce e performante sotto tutti gli aspetti. Il prodotto è di ottimi materiali ben assemblati e compatti. Consigliato anche per il prezzo!
  
"
