stars,comment
"5,0 su 5 stelle","







  
  
    Ho voluto acquistare questa macchinetta perché dopo tanti anni che utilizzavo la dolce gusto della de Longhi mi ero stufata delle solite cialde aromatizzate, per cui ho voluto prendere questa e ne approfittato dell’offerta; mi è giunta a casa nelle 24 ore con una confezione di caffè nespresso multi cialde per assaggio. Molto semplice da utilizzare non è assolutamente ingombrante e l’aroma del caffè nespresso e’ comunque allettante; ne consiglio l’acquisto per chi vuole una macchina da caffè con eloquenti varietà di gusti.
  
"
"4,0 su 5 stelle","







  
  
    L'avevo già vista da amici e la cosa che mi ha convinto subito è il design e le dimensioni. Molto compatta e poco ingombrante proprio come la cercavo. Le dimensioni della vasca sono a mio avviso adeguate per uso famigliare, si devono svuotare più spesso le capsule (una decina di vuoti), ma la cosa non mi disturba. Quando va in standby il consumo con il mio misuratore di watt alla presa elettrica è praticamente nullo, quando si schiaccia il bottone per farsi il caffè il riscaldamento è molto rapido, nell'ordine di 30/40 secondi e in quel momento tira 1000watt, ogni caffè consuma 0,01Kw/h. Da quando lo standard Nespresso si è diffuso e liberalizzato si trovano molte miscele e questo mi ha fatto optare per questo standard. La pecca se vogliamo chiamarla così è che le capsule tengono 5gr. di polvere contro i 7gr delle cialde di carta per esempio per cui i caffè vanno fatti più ridotti o comunque cambia l'intensità. Il prodotto mi soddisfa molto e lo consiglio soprattutto per qualità prezzo considerando il fatto che include anche una scatola di campioni Nespresso originali da 10/12 capsule. Non ho dato 5 stelle perché secondo me l'acqua dovrebbe uscire qualche grado in più, viene bene comunque il caffè, ma a mio avviso dovrebbe arrivare sugli 85 gradi che purtroppo questa non raggiunge o stenta.
  
"
"5,0 su 5 stelle","







  
  
    Acquistata per un amico che vive all'estero. L'ho provata per evitare problemi successivi e devo dire che da subito il caffè è davvero buono. Pochi secondi ed è operativa. E' sufficiente tenere premuto il tasto di accensione per un paio di secondi e dopo circa altri trenta la macchina è pronta per erogare il caffè. Si inserisce la cialda dall'alto, si abbassa la maniglia e si clicca per un caffè o per un thè. Blocca l'erogazione in automatico e volendo si può bloccare anche prima volendo un caffè ristretto. Avendo l'acqua del rubinetto piena di calcare ho preferito utilizzare quella della bottiglietta da mezzo litro. Oltretutto è anche bella da vedere, un perfetto oggetto moderno di arredamento. Prossimo acquisto per casa mia. Consigliata.
  
"
"3,0 su 5 stelle","







  
  
    Inizialmente sono rimasto positivamente colpito da questa macchina , soddisfatto del prezzo molto economica , non posso dire la stessa cosa per qualità e durata , purtroppo col passare del tempo nonostante cicli di pulizia , acquisiti per esperienza e non descritti in nessun manuale fornito , il sapore del caffè è mutato .Purtroppo il serbatoio in pochissimi giorni di utilizzo si riempie di calcare nonostante utilizzo acqua minerale (ALLEGO FOTO) , ed è un complicato pulirla vista la forma senza rischiare di spaccare il policarbonato.Avrei preferito un prodotto leggermente più costoso ma duraturo nel tempo.Inizialmente non ero a conoscenza che con una pressione prolungata dei tasti modalità caffe lungo/caffè corto andavo a memorizzare una lunghezza del caffe maggiore o minore.Nel dettaglio la procedura per la modifica della quantità di emissione di default è la seguente  :●Far riscaldare la macchina●Dopo che i due pulsanti non lampeggiano più tenete premuto uno dei due pulsanti fino ad emissione di quantità di caffè da voi desiderata●Rilasciando il pulsante lampeggerà tre volte come avvenuta conferma di salvataggio della quantità di caffè preferita  Per quanto riguarda la procedura di pulizia automatica dovete seguire questi passaggi:● Riempire d'acqua il serbatoio dopo ovviamente aver pulito anche quello● Porre una tazza adatta a contenere la stessa quantità d'acqua del serbatoio sul piano per le tazzine● Premere entrambi i tasti per un paio di secondi● La macchina inizierà a fare uscire acqua fino allo svuotamento di tutta la vaschetta✅PRO✅ Dimensioni minime , ideale per esser messa in qualsiasi angolo o piano occupando dimensioni minime✅ Pulsanti di regolazione della lunghezza caffè, Caffè lungo/ caffè corto personalizzabili✅ È possibile utilizzarla con qualsiasi capsula compatibile nespresso: risparmio assicurato e caffè sempre ottimo.-✅ Autospegnimento in circa 5 minuti.❌CONTRO❌ Cavo di alimentazione troppo corto circa 50 cm❌ Manuale poco chiaro❌ Non viene spiegato da nessuna parte come effettuare un ciclo di pulizia❌ Non viene spiegato da nessuna parte come impostare la quantità di caffè da memorizzare ai due tasti❌ Conformazione del serbatoio che non facile da pulire❌ Gusto mutato nonostante regolare pulizia
  
"
"3,0 su 5 stelle","







  
  
    Ho acquistato questo articolo per il prezzo molto invitante (59€) e il relativo sconto di 30€ in caffè. Rispetto al modello che avevo prima (U, de lunghi) trovo che l’inserimento della capsula sia poco immediato e talvolta difficoltoso.Colori accattivanti e linee piacevoli.Apparecchio rumoroso e a chiusura manuale.Il caffè può essere selezionato lungo o corto con relativo pulsante intuitivo.Serbatoio acqua smontabile e pulibile.Il vano raccogli capsule è piccolo e va svuotato spesso.L’acqua gocciola al termine del caffè e riempie rapidamente l’apposito contenitore sotto il vano capsule. Va pulito spesso.Alzando la parte su cui si appoggia la tazzina, si crea uno spazio x le tazze più grandi (tipo cappuccio), tuttavia risulta scomodo e poco funzionale.La consiglio per un buon caffè a poco prezzo, ma risulta proprio un modello base e poco pratico
  
"
"2,0 su 5 stelle","







  
  
    io non capisco come possa piacere il caffe e la macchina di questa marca, il caffe esce sempre lento acquoso, la temperatura è tiepida ( e chiamando il servizio clienti dicono che è normale perche lo fanno per non rovinare l'essenza della capsula)  il caffe ha diversi sapori,colori e tonalità,  ma hanno uno stile americano in quanto pure facendo il tipo ristretto il caffe non ha sostanza, se scegli quello piu corposo è amaro da morire insomma scordatevi l'effetto crema. a mio parere è tutta pubblicita e marchio perche  ci sono macchinette da caffe in capsule nettamente superiori
  
"
"5,0 su 5 stelle","







  
  
    E' la mia seconda macchinetta Nespresso Inissia, non la cambierei con altri modelli. Ho sperimentato negli anni che il prodotto è molto valido e funzionale. Ad esempio in ufficio ho modelli superiori, più costosi ma a parità di qualità dei componenti preferisco la mia Inissia. Senza contare che poi è il massimo nel design, infatti a casa ne ho una rossa e una viola. Bellissime, funzionali e grandi oggetti di arredamento. Considerando che beviamo circa 10 caffè al giorno, con il costo contenuto questa macchinetta è l'ideale per un buon caffe in ogni momento della giornata.
  
"
"5,0 su 5 stelle","







  
  
    Anche io spinto dalla pigrizia nel fare il classico caffè con la moka e poi lavare moka e tazzine ho optato per una macchina automatica per il caffè che non costasse un capitale e facesse un buon caffè. Inissia è un giusto compromesso.Sistema nespresso: 19 bar di pressione e il caffè è diverso a seconda delle capsule scelte: io uso kazar (quelle che costano di più 0.49 centesimi) e il caffè viene ricco e cremoso (e lo dice un campano!!!),con altre capsule il caffè è un po' più leggero e meno cremoso,ma il gusto è sempre buono (poi i gusti sono gusti). Io ho utilizzato l'offerta di amazon che nel prezzo della macchinetta mi dava un buono di 35 euro per l'acquisto di una prima serie di capsule sul sito o in boutique (circa 70) più altri 15 euro nel mese successivo (oltre ad un kit di capsule incluso nella macchinetta).Rispetto ad altre macchinette nespresso che costano mooolto di più si vede la differenza solo nei materiali (è tutta plastica,anche se di buona qualità) ma la pompa è la stessa. La macchinetta si riscalda subito dall'accensione (il tempo di svegliarsi e aprire la tapparella la macchinetta è pronta). Se volete una macchinetta automatica per il caffè ad un prezzo accettabile (io l'ho pagata 50 euro con alcune capsule in omaggio e i due buoni da 45 euro in totale) questo è un giusto acquisto.Come sempre amazon veloce nella spedizione!!
  
"
"5,0 su 5 stelle","







  
  
    macchina del caffè praticamente indistruttibile complice il fatto che sia quasi completamente meccanico l inserimento della cialda e quindi più affidabile... un po rumorosa ma a distanza di 6 anni ancora funziona
  
"
"5,0 su 5 stelle","







  
  
    Piccola-bella-compatta!!! Guardandola e provandola mi viene da pensare solo questo. È la mia seconda macchina nespresso perché purtroppo l’altra essendosi rotta,hovoluto dare un’altra chance a questo marchio. Al momento ne sono pienamente soddisfatto del caffè, anche se il nuovo tipo di apertura delle cialde non mi ha soddisfatto moltissimo (diciamo che si è costretti ad arretrare il bicchierino a fine caffè) ma comunque sia per il rapporto qualità prezzo e per la grande compatibilità con le capsule Borbone,la trovo veramente ottima! Spedizione come sempre impeccabile! Da acquistare ad occhi chiusi.
  
"
"1,0 su 5 stelle","







  
  
    Pessimo acquisto. Non forava le capsule e dopo averne buttate alcune l'ho sostituita. Anche la seconda aveva lo stesso difetto e sono passato al modello superiore più costoso, che danneggiava più capsule originali nespresso di quante ne forasse correttamente. Quindi ho raddoppiato la spesa e finalmente con la krups U XN2501k abbiamo risolto! Bella ma ci è costata il triplo :-)
  
"
"5,0 su 5 stelle","







  
  
    Macchina Nespresso dal rapporto qualità prezzo imbattibile direi (acquistata a 49,90 euro con 60 capsule in omaggio)Molto piccola e dalle linee morbide ed eleganti. Non ingombra per niente in cucina.Sul caffè garantisce la qualità Nespresso anche se per avere un caffè veramente caldo, sopratutto in inverno con le tazzine freddine, è meglio riscaldare le tazze con un giro a vuoto della macchina senza la capsula.Queste piccole Nespresso purtroppo non hanno vita lunghissima perché cominciano dopo un po' di anni di utilizzo a perdere acqua dal comparto della capsula però restano un'ottima soluzione per un espresso ricco e gustoso e pieno di crema.
  
"
"4,0 su 5 stelle","







  
  
    inizio col dire che la macchinetta in sé è economica..ha dei pro e dei contro...i suoi pro sono= in sé è piccola e poco ingombrante, utile a chi ha poco spazio a disposizione... qualità più che buona, del resto per il prezzo che costa non si può pretendere chissà cosa..qualità del caffè erogato ottimo,bello caldo e molto cremoso (COME PIACE A ME).abbastanza silenziosa e carina..E FIN QUI TUTTO APPOSTO..però ha anche dei contro..infatti il 1 che ho riscontrato è la lunghezza del filo è troppo corto, infatti se non avete una fonte di luce abbastanza vicina si ha bisogno di una prolunga..il 2 contro che ho riscontrato è la quantità di caffè erogato, infatti col pulsante (caffè corto) si riempie più della metà della tazzina e questo comporta che il caffè venga annacquato...il 3 contro è la scomodità nell'inserire le capsule, perché se non state attenti rischiate di schiacciarle...questa è la mia breve esperienza con questo prodotto...le conclusioni sono che se non volete spendere tanto e avere risultati più che soddisfacenti questo è il prodotto che fa per voi..Io mi sono trovato più che bene...servizio AMAZON sempre al top..
  
"
"1,0 su 5 stelle","







  
  
    Prodotto scadente, meccanismo di inserimento capsule complicato, si incastrano facilmente e conseguentemente si sprecano,Oggetto di poco pregio rispetto a modelli precedenti. Ovviamente anche il prezzo ......!!!!!!La cosa positiva è solo la spedizione e consegna, puntuale, precisa sicura da parte di Amazon.
  
"
"5,0 su 5 stelle","







  
  
    Al netto delle preferenze personali riguardo cialde, caffè il polvere, caffè in chicchi o capsule, devo ammettere che questa macchina Nespresso ha dalla sua parte la praticità. Non voglio mettere a confronto nessun altro tipo di marca, quindi mi limito a consigliare questa macchina per il caffè a tutte le persone come me che semplicemente vogliono gustarsi un caffè senza dover ricorrere a macchine ingombranti e sofisticate. E' piccola, esteticamente gradevole, veloce (con la quale si è in grado di poter servire almeno 5 caffè insieme senza che il primo si ghiacci!). Semplice da utilizzare con solo due diverse modalità: caffè corto, e caffè lungo (parecchio lungo, occhio). Acquistata in offerta è stata un vero affare, CONSIGLIATISSIMA.
  
"
"1,0 su 5 stelle","







  
  
    L'associare un ""buono"" di € 25 di capsule Nespresso, all'acquisto della macchinetta nasconde in realta un ""non detto"": si dovranno acquistare dei multipli di 50 o 100 capsule il cui valore oltrepassi i 25 euro (e non puoi fermarti prima dei 25 euro, devi per forza oltrepassare detta cifra). Considerando che il costo minimo di una capsula è di 0,39 (prezzo del 25 maggio 2019), devi per forza ordinarne almeno 100 capsule per un totale di €39 euro, meno i 25 euro di ""buono"" si dovrà comunque esborsare altri 14 euro. Ricordo che tre anni fa quando acquistai un altra macchina Krupp (ora guasta dopo tre anni) potei fruire del buono senza queste nuove regole e quindi non esborsai altri soldi.  Per quanto riguarda invece la macchinetta, fa il suo dovere e sono soddisfatto, anche se, considerando la durata della precedente (tre anni) non ho nessuna illusione che duri di più, ma per la cifra di acquisto (la più bassa al momento) ci possiamo stare
  
"
"2,0 su 5 stelle","







  
  
    Ritengo che questa macchinetta sia più adatta ad un ufficio che alla casa in quanto le bevande risultano come quelle dei distributori. Non sono un'amante del caffè ""schietto"" ma di cappuccini, cioccolate, tè ecc. e trovo che con questa macchinetta vengano tutte un po' annacquate: ho capito che il problema è la macchinetta perché le stesse identiche bevande compatibili le acquisto anche per la Dolce Gusto che invece le rende dense e cremose. L'estetica è sicuramente bella però la macchinetta è molto rumorosa e perde acqua ad ogni erogazione quindi devo ogni volta asciugare con un panno la parte dove esce la bevanda, che continua a gocciolare anche a fine erogazione e dopo aver eliminato la capsula usata. Non so se è un difetto di fabbricazione della mia o se sono tutte così.
  
"
"1,0 su 5 stelle","







  
  
    Regalo fatto giusto x fare un regalo...soldi buttati viaRecensioni senza senso....Il caffe scende talmente tiepido che è a 6 gradi...capsule caffe gusto romaImbevibiliFanno schifo come caffe lollo ma almeno costano la metà e per colazione va bene...il caffè lollo!Detto ciò se si prende 2 caffe al giorno meglio andare al barX dare un idea caffeitaly costa di più ma il caffe è iper cremosoSe poi trovate una della gaggia a 19.90 come le trovai io ancora meglioDurano di più ..metti caffè macinato e fa una crema tipo shekerato che non finisce piùIn 10 anni cambiai 2 gaggia e nulla piu
  
"
"4,0 su 5 stelle","







  
  
    Non do una valutazione massima perché dopo non molto tempo si è rotta. Ma il servizio clienti Nespresso ha risolto il problema in maniera eccezionale, anche perché sono un buon cliente delle loro capsule: consiglio quindi di ordinare il caffè della Nespresso, intanto perché è più buono e poi perché i pochi euro risparmiati acquistando quello della concorrenza vengono persi in caso si abbia bisogno dell’intervento diretto della Casa. Per il resto la macchina fa un ottimo caffè, è semplice da usare e pulire, forse un po’ troppo rumorosa. Comunque la ricomprerei, ed infatti ne ho regalata un’altra ad un parente.
  
"
"5,0 su 5 stelle","







  
  
    Dimensioni veramente compatte per un caffè spettacolare!La macchina è semplicissima da usare: ci sono solo due tasti! Vanno premuti entrambi per accendere/spegnere e dopo 25 secondi si può scegliere la lunghezza del caffèLe dimensioni ridotte richiedono uno svuotamento del cassetto delle capsule e un riempimento del serbatoio dell’acqua frequente, ma questo credo aiuti a tenerla più pulita! Il sito nespresso consiglia inoltre di far scorrere un po’ di acqua dopo l’utilizzo per una corretta pulizia.Il caffè erogato è molto buono, caldo e cremoso.La macchina arriva con 14 capsule di gusti differenti, per farsi un’idea dell’offerta nespresso che è veramente ampia, propongono caffè per tutti i gusti. Si trovano facilmente in commercio capsule compatibili di qualsiasi marca, alcune sono molto buone, altre meglio evitarle!È un pochino rumorosa, specialmente quando l’acqua sta per finire.Alcune recensioni dicono che la macchina schiaccia le capsule: a noi è successo con il primo caffè , ma basta guardare come viene posizionata la capsula per non farlo ricapitare.A conti fatti, consigliamo sicuramente l’acquisto
  
"
"4,0 su 5 stelle","







  
  
    Tutto ok, la macchina funziona bene. Arrivata in tempi record, anche con 12 capsule + 2 di decaffeinato. Col tempo speriamo non sia problemi.P.s il buono di Nespresso è uno specchietto per le allodole, sul loro sito si dovranno spendere dei soldi accanto al buono perché fanno in modo coi prezzi di non utilizzare solo il buono (possono essere acquistate soltanto multipli di 50 capsule e ogni capsula va dai 0.39 ai 0.49, quindi 25 euro in questo modo non si equilibrano, è un modo per fare spendere soldi sul loro sito); bastava specificarlo prima perché qua nessuno vuole essere preso in giro.
  
"
"5,0 su 5 stelle","







  
  
    Finalmente sono passato dalla storica moka all’espresso in casa e sono molto contento di averlo fatto. Il prodotto è molto facile da usare, carino e compatto da vedere e soprattutto serve un espresso veramente ottimo, caldo, cremoso in men che non si dica. Ovvio che le miscele sono molto personali ma il risultato è davvero soddisfacente. Facilissima la pulizia nell’insieme e il rifornimento acqua.Vediamo quanto durerà nel tempo. Consegna velocissima ed imballo perfetto.Prezzo in promozione ok.
  
"
"3,0 su 5 stelle","







  
  
    sono un utilizzatore di questa macchinetta caffè da anni. La ho sostituita con prodotto identico perchè vorrei riparare la prima. Le 3 stelline perchè la prima dopo un numero di anni limitato ha avuto nel tempo un allentamento o cedimento della guarnizione di tenuta e rilascia acqua nella vaschetta di raccolta eccessivamente. La nuova macchinetta ha esattamente lo stesso problema, solo che, come per la prima macchinetta, lo fa per poche gocce. Temo che nel tempo anche su questa la guarnizione di tenuta si allenti e si ripresenti lo stesso problema.
  
"
"4,0 su 5 stelle","







  
  
    HO avuto prima di questa Krups una DeLonghi identica (Inissia) molto efficace anche per questo avevo deciso di rimanere su questo modello cambiando solo il produttore.Funziona bene, nulla da dire, eccetto per una vibrazione che si innesca dopo qualche secondo in modo discontinuo.Ho provato anche con cialde diverse da Nespresso ma la cosa si ripresenta.Forse e' dovuto alla pressione dell'acqua... per ora non ho dati per capire da cosa sia dovuta questa vibrazione ... speriamo sparisca.La cosa CMQ non influenza per niente il risultato finale, ottimo.
  
"
