stars,comment
"5,0 su 5 stelle","







  
  
     Dopo aver acquistato una borraccia per provarla, ne ho comprate subito altre 5 per l’ufficio, ero davvero soddisfatto!Spiego perchè la trovo così fantastica:- Varietà di scelta: ci sono diversi formati e colori tra cui scegliere- Accessori: è veramente completa di tutto ció che serve- Il tappo in legno: nelle foto del venditore non si vede, ma è stupendo!- Doppio modo di bere: si puó sorseggiare inclinando la borraccia, come penso sia solito fare, oppure tenendola in piedi, bevendo dal beccuccio con collegata la cannuccia internamente che arriva sul fondo- Non “suda”: che voi mettiate acqua a 5 gradi o a 100, fuori non avrete nemmeno mezza gocciolina di condensa- Isolamento: all’esterno non si percepisce la temperatura interna del liquido, essendo isolata alla perfezione- Mantenimento della temperatura: non dura 24 ore il liquido con la stessa temperatura, ma non penso sia così necessario, ma vi garantisco che per 6 ore la temperatura del liquido rimane pressoché la stessa e poi si avvicina alla temperatura ambiente a poco a poco, molto lentamente.- Estetica: sono molto eleganti le borracce, inoltre non rimangono impronte all’esterno.- Chiusura del tappo: sicura e facile e “anti-polvere”📖 Consigli utili:- Non riempitela fino all orlo, altrimenti nella chiusura del tappo fuoriuscirà il liquido- Spingete bene la cannuccia attaccandola al tappo, altrimenti farete fatica a bere- Lavatela al primo utilizzo anche se non puzza, male non fa- IMPORTANTE: Mettete le bevande alla temperatura desiderata ( inutile fare il tè bollente pensando che si raffreddi in 5 minuti.. ci vorranno ore! )- State quindi attenti a non scottarvi, non avendo esternamente la percezione della temperatura del liquido all’interno.Aspetti negativi? Non saprei, a mio dire nessuno ( e sono abbastanza critico ).Ps: fare l’ecosostenibile non è mai stato così bello 😁
  
"
"4,0 su 5 stelle","







  
  
     Contenuto:- Bottiglia- Tappo acciaio e legno- Tappo plastica con beccuccio- 2 cannucce trasparenti- Spazzolina per la pulizia- Borsetta termica (si suppone, non la utilizzo)Acquisto utile, efficiente, l'acqua resta fredda tutta la notte e anche in auto con 40 gradi.Sicuramente è un prodotto indicato per chi pratica attività fisica o per chi ama le passeggiate o il mare e vuole tenere sempre con sé acqua fresca da bere.L'ordine è arrivato velocemente.Unico neo rilevato al momento: il prezzo un po' alto e il tappo grosso con gancio che avrei preferito più compatto e senza sporgenze.
  
"
"3,0 su 5 stelle","







  
  
    ...non tiene a lungo, né il caldo, nè il freddo. Riempita alle 8:00 d'acqua gelata, dopo 4 ore era già solo ""abbastanza fresca"". E l'ho tenuta in ufficio! Se l'avessi portata in giro, in una giornata di canicola sarebbe andata peggio. Tiene un po' più a lungo bevande calde (io bevo caffè americano), ma scordatevi il ""bollente"". Ho altre due borracce acquistate, ad un prezzo decisamente superiore, in due catene di supermecati, che dopo 12 ore avevano mantenuto le bevande alla stessa temperatura iniziale. Perché ho acquistato (e utilizzo) questa? Iniziamo con i lati positi. E' davvero comoda da trasportare con il sacchetto in dotazione. Non ho molta forza nelle braccia e questa non scivola via (anche senza bag è comunque ruvida, con colore a polvere bellissimo). I tappi si possono afferrare con presa sicura su cui fare forza per aprirla. Uno dei due, poi, è dotato di un comodo beccuccio a scomparsa che, con le cannucce da inserire all'interno (due in dotazione con il loro scovolino per la pulizia), permettono di bere senza sollevare la borraccia. Insomma: ottime per la versatilità e comodità d'utilizzo (oltre che per l'accativante design), mediocri per la tenuta della temperatura.
  
"
"4,0 su 5 stelle","







  
  
    Il prodotto è molto valido.Inizialmente,appena provata,ho percepito subito un forte odore e sapore ferroso nonostante l'avessi lavata inducendomi così a pensare di dover fare il reso.Nei giorni successivi,però,ho continuato a dargli altre possibilità ricredendomi del tutto.L'acqua si mantiene piuttosto fresca per molto nonostante io la versi a temperatura non troppo bassa.Lo stile estetico è molto bello e più di una persona mi ha chiesto dove l'avessi presa.Ho inoltre scelto questo tipo di borraccia termica poiché più larga e bassa rispetto alle altre della categoria permettendomi di portarla  senza problemi in un piccolo zainetto.Nonostante l'abbia scelta anche  perché arrivava con in dotazione il secondo beccuccio e relative cannucce,ho scoperto trovarmi meglio senza di esso e l'imboccatura ,seppur larga,non mi crea particolari problemi.Consiglio questa borraccia e altresì di lavarla molto bene nei primi giorni affiche vada via il sapore ferrugineo.
  
"
"4,0 su 5 stelle","







  
  
    Tiene perfettamente fresche le bevande anche in questo periodo con 34 gradi all'ombra, per tutta la giornata, col tappo aperto. Unica pecca il taglio da 750ml che è un po' piccolo, avrei preferito 1L. Il tappo col beccuccio è veramente ottimo per la palestra e il collo largo permette di riempire velocemente la bottiglia.Questa è la seconda che compro, per mio padre, dopo che mi sono trovato bene e ha tenuto fredda l'acqua anche in barca sotto il sole per una giornata intera.Il prezzo è altino quindi non do 5 stelle, la qualità è giusta per il prezzo, non mi aspetterei di meno per una borraccia da 20 euro.
  
"
"4,0 su 5 stelle","







  
  
    Ho acquistato questa borraccia perché volevo contribuire alla salute del nostro pianeta evitando di usare le bottigliette di plastica che periodicamente acquistavo al lavoro. L'acqua resta veramente fresco per lungo tempo...la cosa sorprendente è che con le giuste attenzioni ci posso mettere anche l'acqua gassata. Il colore esterno è resistente ed anche dopo averlo utilizzato da un po di tempo non ho notato cambiamenti. Purtroppo mi è caduto dalla sedia per una mia disattenzione ma anche lì, grazie al suo astuccio in dotazione, non ha preso colpi. Ora però arriviamo ai ma.....il tappo...per quanto potrebbe risultare comodo nel mettere le bevande grazie alla sua ampia apertura non risulta altrettanto comodo nel bere perché se nn si sta attenti si rischia di lavarsi. Inoltre il legno sul tappo dopo poco perde di bellezza dato che si consuma con i lavaggi. Do 4 stelle per questi due motivi...appare questo, l'oggetto è veramente valido ed esteticamente molto bello.
  
"
"5,0 su 5 stelle","







  
  
    La bottiglia si presente in una semplice scatola bianca riportante alcune caratteristiche del prodotto.All'interno troviamo la bottiglia, una sacca da trasporto con tracolla e moschettone, due tappi (termos e sport), due cannule per il tappo sport, un piccolo scovolino per la pulizia e un blando foglietto di istruzioni.La bottiglia si presenta bene e da subito impressione di buona qualità. Le dimensione non ne pregiudicano la portabilità e sta tranquillamente nelle tasche laterali di uno zaino (modello da 750ml provato uno zaino North Face Borealis Classic)Nell'uso mantiene le sue promesse e conserva fresca l'acqua durante tutto l'arco della giornata e, grazie all'impiego dell'acciaio) senza alterarne il sapore.I due tappi, uno per l'uso sportivo ed uno per l'uso da termos, sono perfettamente ermetici e si adattano a qualsiasi condizione d'uso. Il tappo sport è utilizzabile comodamente con una sola mano.Prodotto sicuramente consigliato.
  
"
"4,0 su 5 stelle","







  
  
    Ho provato la bottiglia sia con bevande calde che fredde con ottimi risultati per entrambe. Tiene le temperature calde per almeno 3 ore, mentre quelle fredde anche fino a 5/6 ore.Non è semplicissimo pulirla, ma grazie allo spazzolino incluso nell'acquisto tale operazione non risulta essere un problema.È perfettamente ermetica con entrambi i tappi ed è molto carina esteticamente.
  
"
"5,0 su 5 stelle","







  
  
    Semplicemente super adoro questa borraccia, ho finalmente trovato la borraccia della vita, tiene sia caldo che freddo, e raffredda davvero, ideale per chi vuole anche una notevole capienza io ho preso la più grande e non è per nulla pesante ma super comoda, facile da lavare, arriva dotata di un sacco di componenti, tappo per tenere il calore, tappo con cannuccia scovolino per lavare le cannucce, borsetta con tracolla, due cannucce di riserva e un gancio di ferro.Di tutte le borracce che ho acquistato nel tempo questa è sicuramente la migliore in assoluto un’oca pecca se così vogliamo dire è che non ho trovato una misura piccola per la mia bimba di due anni questa risulta grande da tenere per lei.Ma comunque per me è l’ideale è devo dire che da quando l’ho presa bevo anche d più.Ottima selezione colori capiente, ed anche economica tutto sommato un prezzo che si ammortizza al pensiero del prezzo delle singole bottigliette di acqua in plastica.Ideale per cui viaggia o sta fuori casa.Amazon preciso e puntuale come sempre
  
"
"5,0 su 5 stelle","







  
  
    Mi sembra di buona fattura, in acciaio e ha il doppio isolamento e funziona come un thermos.Provata con il thè era caldo dopo 5 ore.Ha anche una custodia in neoprene, che dovrebbe aiutare nell'isolamento.L'ho presa perché la ritengo più salutare di quelli di plastica e inoltre nel caso si rompesse e riciclabile.Non è spiegato di acciaio inox su tratta, la sola dicitura 18/8 non specifica se si tratta di un 303, 304, o 306.Spedizione OK arrivata nei tempi indicatiCristianoAggiornamento: il beccuccio e lungo 2cm largo1 spesso1 metto foto.Cristiano
  
"
"4,0 su 5 stelle","







  
  
    Satinatura esterna molto bella. Prodotto solido, abbastanza resistente agli urti e preserva bene la temperatura degli alimenti.Comodissimo il sistema con cannuccia interno che permette di bere senza dover svitare il tappo e inclinare la bottiglia: così dura più a lungo la filettatura. C'è anche una spazzolina per pulire l'interno della cannuccia.Buona la qualità dei materiali ma non la metterei in lavastoviglie per paura che si rovini.È stata un regalo per un compagno di corso all'università e gli è piaciuta molto!Entra senza problemi nelle tasche laterali di tantissimi zaini, come va di moda ora
  
"
"4,0 su 5 stelle","







  
  
    Ottimo prodotto. Molto robusto e pratico! Sicuramente curato e di qualità. Anche il design è accattivante. Mio figlio ne ha cambiate parecchie, facendo sport all’aperto si deteriorano facilmente, ma finalmente ho trovato ciò che fa al caso suo! Nella confezione, oltre alla bottiglia, ci sono 1 tappo bottiglia, un tappo con beccuccio ( che è quello che noi utilizziamo, due cannucce, spazzolino per pulizia. Sulle istruzioni c’è scritto di non lavare in lavastoviglie. Inoltre, il tappo a beccuccio non può essere utilizzato se nella bottiglia si mettono bevande oltre 35 gradi. Consigliato
  
"
"5,0 su 5 stelle","







  
  
    Dopo varie ricerche e varie prove di bottiglie comprate qua è la, ho trovato quella che fa per me! Ho preso la misura 620 (indeciso con la 750) la uso tutti i giorni comodissimo il sacchetto in neoprene e non si sono risparmiati sui ricambi: 2 cannucce 1 pulisci cannucce 2 tappi (unoCannuccia uno tappo bottiglia standard)! Sono super soddisfatto e ne ho prese due! Una gialla una nera non escludo un terzo acquisto! L’ideale per eliminare bottigliette di plastica! Mi riservo di valutare la resa nelTempo e nel caso modificare la recensione, ma per ora si presenta veramente bene e il sapore dell’acqua non viene modificato!
  
"
"5,0 su 5 stelle","







  
  
    L'ho acquistato per cercare di limitare l'utilizzo di bottigliette di plastica in palestra o in ufficio. Finora l'ho sempre utilizzata con liquidi freddi e mi ha piacevolmente stupito la capacità di mantenere la temperatura per ore.Isolamento termico ★★★★★Mi ha sosrpreso e lo ritengo ottimo. Mantiene l'acqua fredda per diverse ore (l'ho provato solo senza esporlo direttamente al sole).ComoditàNon dò un voto perchè l'ho sempre utilizzato solo con il tappo di legno e mai con quello con canuccia. Il fatto che vengano fornite due cannucce e che nel kit sia presente anche uno scovolino per la pulizia, mi fa pensare che il processo sia semplice ed efficace. Nel kit è presente anche una piccola borsa termica extra per contenere la borraccia.
  
"
"4,0 su 5 stelle","







  
  
    Esteticamente molto bella. La versione sda 750 ml é imponente in realtà e pesa anche un pochino! Ma io la uso per evitare bottiglie di plastica in ufficio e quindi va bene, perché la tengo sul tavolo! Se andassi a correre non riuscirei a portarmela dietro! Detto questo, 5 stelle per come riesce a tenere bella fresca l’acqua per oltre 8 ore!!!! Il mio ambiente di lavoro non è assolutamente fresco, e le mie bottiglie d’acqua non duravano più di un’oretta! Invece la super sparrow mi assicura sorsate fresche anche dopo 8 ore! Super consigliata! Unica pecca, ho ricevuto il prodotto senZa nessun foglio delle istruzioni! L’ho lavata prima di utilizzarla con acqua bollente e bicarbonato.
  
"
"2,0 su 5 stelle","







  
  
    il prodotto di per se è valido. dotato di accessori interessanti.peccato che però non chiuda bene, soprattutto il tappo. anche serrandolo fortemente, messa in borsa, dove può capitare che si metta in orizzontale, non tiene e ci si ritrova con tutto bagnato.quindi la consiglio solo se siete più che sicuri che stia SEMPRE in verticale
  
"
"4,0 su 5 stelle","







  
  
    La borraccia è molto versatile. L'ho usata come termos (col tappo a vite) e come borraccia per l'acqua (col beccuccio munito di cannuccia interna). La borraccia non perde e mantiene sia fresco che caldo.Unica pecca è la chiusura; questa è provvista di una guarnizione che se si chiude troppo il tappo rischia di scivolare dal suo alloggiamento rischiando di far perdere liquido...Molto carina ed utile  la custodia in neoprene. Rispetto alle borracce non termiche della stessa capienza risulta di dimensioni maggiori.
  
"
"5,0 su 5 stelle","







  
  
    Utilizzavo bottiglie di plastica ma ogni mese queste perdevano di qualità al punto da ingiallire l'acqua.Ho scelto questa bottiglia proprio per il materiale, oltre che l'isolamento termico che è davvero utile nelle giornate cocenti per avere acqua fresca a disposizione.Arriva già nell'astuccio con bretelle, con il tappo esteticamente in legno, ma con chiusura in metallo. Ho preferito usare il tappo con boccaglio per non contaminare l'acqua aprendolo per bere, anche questo robusto e molto pratico.Anche da vuota pesa sui 200g, perciò non è molto intuibile la quantità di acqua che rimane all'interno, bisogna farci l'abitudine.Anche se è grande come una bottiglia da 1l è facile e comoda da trasportare. Può reggere anche urti pesanti, specialmente quando è nel suo astuccio.La consiglio, ottimo prodotto sempre utile da portare sempre con sé.
  
"
"4,0 su 5 stelle","







  
  
    Dopo una lunga ricerca ho deciso di optare per questo modello, per la sua estetica e per le recensioni abbastanza positive degli altri utenti. In effetti, dopo qualche giorno di utilizzo anche io sono qui a condividere un'esperienza positiva. Fino ad ora l'ho principalmente usato con bevande calde (tisane) preparate la mattina prima di andare in ufficio e bevute durante la giornata. Sono rimasto piacevolmente colpito dopo aver svitato il tappo (che superficialmente è rivestito in legno - credo bamboo) alle 17:00 circa notando che la tisana era ancora molto calda. Ma ciò che trovo decisamente interessante è la custodia in neoprene che, pur sembrando un dettaglio, non lo è affatto (almeno secondo me): consente di portare il termos a tracolla senza doverlo tenere in mano o infilarlo nello zaino/borsa (scongiurando problemi in caso di perdita di liquidi). Unica pecca della custodia è l'inserimento del termos: bisogna forzare un po' e non so se a lungo ciò potrà causare la rottura della custodia stessa (vedremo).
  
"
"5,0 su 5 stelle","







  
  
    Non compro una bottiglietta di acqua in plastica da non so quanti mesi o anni. Questa borraccia sostituisce un'altra che avevo ma che mi piaceva meno. E' assolutamente igienica, fatta interamente in inox. Ci sono anche altri accessori in plastica, ma non li uso perché non mi piace la plastica in generale. Li trova invece comodi il marito per andare in palestra. Carino anche il fatto che abbia la sua custodia e moschettone. Veramente, se tutti usassero un thermos come questo risparmierebbero tantissimi soldi, oltre ad avere acqua fresca al posto della brodaglia che si beve dopo qualche ora di acqua lasciata in auto. Senza parlare che la plastica al sole rilascia particelle nocive per l'uomo e per l'ambiente!
  
"
"2,0 su 5 stelle","







  
  
    La borraccia è bellissima ed estremamente curata nei dettagli, peccato che non basti.È facile scrivere che il prodotto è sicuro e i materiali sono di alta qualità, ma mi sarei aspettato di trovare qualche etichetta o dichiarazione di conformità piuttosto che qualche simbolo stampigliato sul fondo.Nemmeno la sigla dell'acciaio ( 18/8 ) e impressa sul fondo.Il prodotto è oltretutto made in China, così come lo è l'azienda.Nonostante ciò ho comunque voluto provare la borraccia, confermando le mie preoccupazioni: nonostante l'abbia accuratamente lasciata a bagno con acqua calda saponata prima dell'utilizzo, qualche ora dopo aver riempito il prodotto di acqua fresca, questa acquisisce uno sgradevole odore di metallo.Amazon dovrebbe controllare di più questo aspetto. La conformità alle normative europee dei prodotti e la veridicità di quando dichiarato sul sito non devono essere trascurabili.
  
"
"5,0 su 5 stelle","







  
  
    Ho comprato la Super Sparrow per eliminare, finalmente, le bottigliette in plastica e, soprattutto, per pensionare la bottiglia che utilizzavo fino a pochi giorni fa.Anche se cambio l'acqua più volte al giorno nella vecchia bottiglia (in plastica), sento ugualmente che l'acqua inizia a puzzare ed a cambiare sapore. In più ho notato che mi appesantiva, di molto!Con questa invece é ben diverso! L'acqua sembra sempre fresca, sempre limpida. Ovviamente non la faccio durare all'interno mai più di qualche ora (bevo davvero tanto!).Il contenuto del pacco vede la bottiglia all'interno di un involucro con una cinta, un gancio, un tappo in acciaio e lato superiore in legno (molto carino), un altro tappo con un beccuccio richiudibile per bere più facilmente, due tubicini (o cannucce) che immagino servano a chi utilizzerà la bottiglia con eventuale frutta o altro all'interno ed una spugnetta per pulire queste due cannucce una volta usate.Io, probabilmente, la utilizzerò solo con dell'acqua. Parlando con dei colleghi, però, sembra mantenere molto bene anche il freddo ed il caldo. Magari non proprio come viene citato nella descrizione del prodotto ma, in generale, tiene bene.Quando il tappo é chiuso non mi sembra ci siano perdite di alcun tipo. Eventualmente aggiornerò la recensione per comunicarvelo.La garanzia dura un anno a partire dalle darà d'acquisto.👍🏻 Se sei arrivato a leggere fino alla fine, vuol dire che la recensione ti é piaciuta o to é stata utile! Se si, lascia un 👍🏻 ""mi piace"" qui sotto per farmelo capire! Grazie. 👍🏻🤓
  
"
"5,0 su 5 stelle","







  
  
    Assolutamente consigliata.Comprata in offerta lampo a 14 euro, mi sono trovato un prodotto davvero valido che oggi comprerei anche a prezzo pieno.Completa di doppio tappo (uno in alluminio e legno, l'altro in plastica con beccuccio per le bevande calde), copertura termica con aggancio per trasportarla e proteggerla, e non ricordo quali altri accessori.Oltre a mantenere le aspettative di mantenimento del freddo o del caldo, ha l'enorme pregio di avere l'imboccatura sufficientemente larga per inserire dei cubetti di ghiaccio per mantenere le bevande fredde per più tempo.Io ho scelto il modello da 620ml, che ha quasi gli stessi ingombri del 500ml ma contiene qualcosa di più.NOTA: ho fatto la prova di mantenimento del calore riempiendola con una tisana appena fatta; con la sua custodia dopo 12 ore la bevanda era calda, e a distanza di 24 ore era ancora tiepida.
  
"
"4,0 su 5 stelle","







  
  
    La borraccia è dotata di ogni accessorio che si possa desiderare. Molto bella esteticamente. Tiene benissimo le temperature. Anche l'acqua frizzante tiene bene il gas. Io la uso in ufficio e sono molto soddisfatto. A parte la prima settimana di utilizzo in cui si percepiva un forte odore metallico. Non era molto rassicurante nonostante i ripetuti lavaggi. Dopo 7-10 giorno comunque è tutto sparito. Ultima nota, prima di utilizzarla l'ho lavata una sola volta in lavastoviglie a 55 gradi C, e la verniciatura esterna ha riportato alcuni aloni che ne hanno leggermente alterato l'estetica. Comunque in generale un ottimo prodotto!
  
"
"2,0 su 5 stelle","







  
  
    La guarnizione chiude male e la prima volta che lo abbiamo usato ha perso e abbiamo trovato la borsa in cui la avevamo messa tutta bagnata(in cui c’erano anche cellulare e portafoglio)un disastroPeccato perché sembrava fatta molto bene
  
"
"5,0 su 5 stelle","







  
  
    Dopo lunghe ricerche ho deciso che tra tutte le borracce in acciaio inox avrei comprato questa in quanto presentava le migliori recensioni al prezzo più conveniente.Dopo averla utilizzata per più di due mesi posso affermare di essere molto soddisfatta dell'acquisto. Utilizzo la borraccia prevalentemente per portare in ufficio il caffé caldo e la temperatura si mantiene invariata per diverse ore. E' chiaro che con lo svuotamento del contenuto e l'entrata di aria la variazione di temperatura si fa più veloce ma a borraccia piena il caffé rimane caldo per molte ore.Lo stesso discorso vale anche per le bevande fredde.Ho riscontrato invece che le bevande gassate perdono la ""frizzantezza"" a causa probabilmente dell'apertura ampia del collo della borraccia.
  
"
"2,0 su 5 stelle","







  
  
    Borraccia dall’aspetto accattivante e di buona fattura. In dotazione due cannucce (si fa molta fatica a farla entrare nella parte sottostante il tappo in quanto è più grande del foro del tappo!), la sacchetta e due tappi, uno tradizionale ed uno con beccuccio richiudibile. Nota dolente proprio su quest’ultimo! Non è provvisto di copertura ed è completamente esposto a polveri ed eventuali patogeni. Immaginate che è una borraccia, potrebbe essere trasportata in zaini, tracolle, borsoni...quel beccuccio entra a contatto con tutto!! Inoltre, quando il beccuccio è nello stato di chiusura espone il foro che connette la cannuccia a polveri/patogeni (vedere foto). Insomma, ricevuta sabato (insieme ad altre due per la famiglia!!) oggi lunedì richiesto subito il reso!! Per me antigienico al massimo! Peccato.
  
"
"5,0 su 5 stelle","







  
  
    Acquistato per l'ufficio e presto utilizzato anche per viaggi, dimensioni per tutti i gusti ed utilizzi perfetti sia per caldo che per freddo visti gli accessori inclusi. Resistente ed esteticamente molto piacevole, specie nella finitura black. Comodo da trasportare tramite la maniglia superiore o la custodia in neoprene. Chiusura ermetica e solidità complessiva più che soddisfacente. Come da titolo, must have per tutti, anche in ottica di ambiente vista la sostituzione alle bottigliette d'acqua in plastica. Consiglio a pieni voti l'acquisto.
  
"
"5,0 su 5 stelle","







  
  
    Solitamente non scrivo recensioni dettagliate per gli acquisti su Amazon, ma in questo caso devo ammettere che:- Il prezzo di circa 19€ è validissimo per la qualità della borraccia e del contenuto della confezione- Compreso nella confezione c'è anche una protezione in neoprene con una cinghia per il trasporto- Il tappo ha una bella finitura in legno che mostra un assemblaggio accurato, e la verniciatura della borraccia è ben fatta.-Tiene calde le tisane per parecchie ore.In sostanza, promossa a pieni voti!!
  
"
