stars,comment
"5,0 su 5 stelle","







  
  
    Bella la confezione e intuitive le boccette degli aromi con diversi colori ed etichette chiare su cosa contengono.Sono rimasto colpito dalla data di confezionamento e di scadenza di questi prodotti, non sapevo che potessero avere una scadenza. Come potete vedere dalla foto, acquistato la scorsa settimana, la sigla MFG indica la data di produzione ed è solo del mese precedente a quello di acquisto. La scadenza è di tre anni dalla produzione.Ma veniamo alle essenze:Peppermint: profumo fresco, forte, dolce-amaro, pungenteSweet Orange: profumo dolce, fresco, fruttatoLavanda: profumo erbaceo, molto dolce, leggermente florealeTea Tree: profumo erbaceo, fresco e balsamico (il mio preferito)Eucalipto: profumo fresco, balsamico legnosoLemon Grass: agrumato, fresco leggermente legnosoLo utilizzo con un diffusore ad ultrasuoni preso sempre qui su amazon.
  
"
"5,0 su 5 stelle","







  
  
    Questi oli si sono rivelati molto buoni sotto tutti i punti di vista.Per quanto riguarda la parte relativa all'odore, questo è molto gradevole e soprattutto non molto forte, in tal modo si potrà avere un ambiente profumato ma senza eccessi.Le fragranze sono ben composte e rispecchiano bene il loro aroma naturale.Dal punto di vista estetico questi oli si presentano molto bene, la confezione è ben strutturata e gli oli sono presentati bene al suo interno, in tal modo si configurano anche come un'ottima idea regalo.In conclusione non posso fare altro che consigliarvi di acquistare questo prodotto che si rivelerà ottimo anche per il rapporto qualità/prezzo grazie al basso prezzo ed alla qualità alta.
  
"
"5,0 su 5 stelle","







  
  
    Questo set di oli essenziali è il massimo per chi vuole avere un discreto assortimento di fragranze senza spendere una fortuna. Gli oli sono di buona qualità, hanno un profumo intenso e duraturo. Io li uso sia nel mio diffusore, sia miscelati con olio di mandorle per i massaggi. Inoltre l’olio di tea tree è favoloso se usato sui brufoli: li secca nottetempo e disinfiamma la zona. Vogliamo poi parlare dell’olio di eucalipto? Perfetto da applicare sul cuscino quando si hanno le vie nasali intasate.In definitiva sono soddisfatto dal rapporto qualità/prezzo pagato
  
"
"5,0 su 5 stelle","







  
  
    Acquisto spesso gli olii essenziali, sia per utilizzarli nel diffusore di aromi nella sala a casa, sia perché in una stanza ho un problema di muffe. Devo dire che mettere alcune gocce di olio in un batuffolo di ovatta e lasciarlo nell'armadio o nei cassetti è un rimedio fantastico contro i cattivi odori.Le fragranze sono varie e mi ha particolarmente colpito quella alla menta e quella alla lavanda, intense ma delicate.Anche quella all'arancia è caratteristica... conto di utilizzarla nel periodo estivo.A contatto con la pelle non ho avuto alcun problema di allergie. Penso che possa essere anche un'ottima idea regalo. Consigliati.
  
"
"5,0 su 5 stelle","







  
  
    La crema mi ha sorpreso per il prezzo per cui ho pagato.Sono 50ml nel barattolo e già dal secondo giorno ho visto comunque dei miglioramenti, nonostante fossi scettico.Credo sia per il retonolo al 2,5% che mi ha permesso tale risultato! Non sono un esperto, ma devo dire che ha davvero soddisfatto le mie esigenze e superato le mie aspettative.Ho usato creme da 50 euro in passato, e ho trovato gli stessi risultati. Il prezzo è ottimo.
  
"
"5,0 su 5 stelle","







  
  
    Veramente un ottimo prodotto, confezionato molto bene ed il contenitore con tappo dosatore è proprio una bella trovata che permette di prendere sempre la quantità adeguata. La crema è molto nutriente ed idrata la pelle perfettamente, si assorbe molto in fretta, non rimane unta, non tira e lascia la pelle morbida e luminosa. Il rapportò qualità/prezzo è sicuramente uno tra i migliori in assoluto e mi sento di consigliarla!
  
"
"5,0 su 5 stelle","







  
  
    Fragranze super per chi ne è amante!!! peppermint: glaciale, effetto fresco ideale anche in estatelemon grass: profumo estivo tra mix di limone e citronellaEucalyoptus: classico invernale ideale mentre si sta sotto un plaid con camino accesoLavander: profumo delle nonne, intramontabile rilassanteSweet orange: leggero e fruttatoTea tree: fragranza per pochi intenditori che osano
  
"
"5,0 su 5 stelle","







  
  
    Finalmente una buona crema che posso usare tutti i giorni e che non lascia la pelle unta.Ha una lieve profumazione che non da fastidio se si usano altri profumi; usatela tranquillamente sul viso, sul collo o come faccio io anche sulle mani come protezione dai primi freddi.In quanto alla riduzione delle rughe ovviamente è ancora presto per fare valutazioni di qualunque tipo. Mi riservo di aggiungerle in futuro.In definitiva comunque sono soddisfatto del rapporto qualità/prezzo pagato.Spero di essere stato utile...
  
"
"5,0 su 5 stelle","







  
  
    Ho acquistato sia la crema che il sieri e devo ammettere che sono ottimi prodotto a un ottimo prezzo!Il pacco è arrivato in tempi brevissimi, con la confezione intatta. Hanno entrambi un bel packaging e barattolo e flacone sono ben protetti. Ho acquistato il siero perché cercavo un prodotto che mi aiutasse un po' ad appianare le rughe di espressione, e d è assolutamente perfetto! È denso e sembra quasi riempire le piccole imperfezioni, donando subito alla pelle un aspetto più liscio; nonostante questo, non unge assolutamente e si assorbe bene. Il contagocce per applicarlo è molto comodo, aiutando a prevenire gli sprechi.La crema, invece, risulta efficace già dopo qualche applicazione, si nota subito la pelle più morbida e ""rilassata"". Comodissimo anche il dosatore presente nel tappo.Prodotti assolutamente consigliati!
  
"
"5,0 su 5 stelle","







  
  
    SIERO:Già dal primo utilizzo ho visto un miglioramento della pelle! Il siero si assorbe in fretta e lascia la pelle liscia.Io lo uso prima della stesura della crema (ho comprato quella della stessa linea al retinolo).La boccetta è molto carina così trasparente.CREMA:Ha di gran superato le mie aspettative questa crema, per il suo prezzo il prodotto è veramente valido!Si assorbe subito, non lascia la pelle unta ed è super idratante.Il tappo dosatore è un’idea valida per il semplice fatto che non permette che il prodotto all’interno venga contaminato con le mani sporche.
  
"
"5,0 su 5 stelle","







  
  
    li ho provati in una stanza di 30 metri quadri con qualche goccia ed mi ha profumato tutta la stanza...ottimo direi
  
"
"5,0 su 5 stelle","







  
  
    un bel risparmio per il kit da 6 olii essenziali,anche la combinazione la trovo molto azzeccata:il tea tree che uso per molti medicamenti,una goccia per herpes,afte,infiammazioni del cavo orale.....la lavanda,due gocce sul cuscino,o nella crema da mani,per conciliare il sonnola menta,due gocce diluite al posto del collutorio o sulle tempie in caso di mal di testal'eucalipto nel fazzoletto da naso.....a rotazione li metto anche nell'asciugabiancheria
  
"
"5,0 su 5 stelle","







  
  
     Ho acquistato questi olii essenziali per necessità,dato che in casa ho più di un umidificatore.Ho deciso di provare questi in quanto nella confezione vi sono diverse fragranze:menta,limone,lavanda,the,arancia ed eucalipto.In generale sono tutti abbastanza piacevoli, specialmente lavanda ed eucalipto...tranne limone che ha un odore molto ""artificioso"".Ho due tipi di diffusori:uno con filtri e l'altro senza. Uso per entrambi 10 gocce di olio ma l'effetto è diverso.Se usate le essenze nel diffusore con filtro l'odore non è molto persistente,mentre in quello senza (complici il flusso d'aria maggiore e la diffusione continua) la resa è assolutamente ottima.Il prodotto è arrivato in anticipo e la confezione integra, nonostante la risaputa fragilità delle boccette in vetro.
  
"
"5,0 su 5 stelle","







  
  
    Utilizzo da molto tempo oli essenziali per la creazione di candele profumate, saponi, creme eccetera... Li ho sempre comprati in erboristeria ma ogni volta spendevo moltissimi soldi, per caso mi sono imbattuta in questi deliziosi oli, sono piccolini (solo 10ml) ma visto l'odore molto forte e resistente ne basterà una o due goccine massimo!Questo set di oli essenziali contiene 6 bottigliette di fragranze diverse ed ognuna con un compito diverso:-La lavanda, tra le proprietà terapeutiche ricordiamo quella rilassante, antidepressiva e cicatrizzante;-Arancia dolce, è un efficace calmante nervoso, antidepressivo, digestivo, diuretico, anti cellulite, antisettico;-Tea tree, è un potente antisettico e antibiotico naturale, utilizzato per vari problemi della pelle come acne, infezioni fungine e infezioni;-Menta piperita, aiuta a stimolare la concentrazione e alleviare il mal di testa, utile per suffumigi in caso di infezioni respiratorie;-Eucalipto, possiede straordinarie virtù decongestionanti per naso, gola e faringe per combattere malanni stagionali, più forte della menta piperita;-Citronella, grazie ai suoi principi attivi aromatici e al contenuto di minerali e vitamine, la citronella aiuta a contrastare le infezioni virali, la febbre, i dolori, lo stress e gli stati di affaticamento psicofisico e soprattutto tiene lontano gli insetti!Tutti gli oli essenziali naturali sono testati per garantirne la purezza, infatti quelsti oli sono al 100% naturali, non contengono parabeni e nessun additivo.Da poco tempo ho acquistato un diffusore di essenze e sicuramente utilizzerò queste fragranze da cospargere per la casa e profumare gli ambienti, ovviamente si possono utilizzare in tantissimi modi, negli aspirapolveri ad acqua, umidificatori, per massaggi, per la pulizia e molto altro!
  
"
"5,0 su 5 stelle","







  
  
    Questa crema per me è molto buona perché ha un odore non troppo forte , poi per parlare della velocità in cui viene assorbita dalla pelle ( infatti non lascia la pelle per niente unta ) anzi vi da un profumo buono ma dura poco per l effetto contro le rughe non vi saprei dire perché io non ho ancora le rughe , però per l'idratazione della pelle e ottima. Cosa invece negativa e che il tappo dosatore a me non funziona però non ho trovato difficoltà ad aprirlo e prendere la crema  da solo per il resto è un ottimo prodotto.
  
"
"1,0 su 5 stelle","







  
  
    Devo dire una grande delusione, purtroppo non posso dare zero stelle.  L'aroma non si sente per niente, neanche per 5 minuti. provato sia con il diffusore che mettendo alcune gocce direttamente sopra il termosifone come faccio sempre. Niente di niente!!! Pessimi, soldi davvero buttati!
  
"
"1,0 su 5 stelle","







  
  
    Mi dispiace, ma vado contro a quelle recensioni positive che ho letto e che mi hanno invogliato a comprare i prodotti.Valuto molto scadente la profumazione di questi oli utilizzati in un diffusore ad ultrasuoni... Ho dovuto mettere 20 gocce per far sentire appena l'aroma in una stanza di circa 35 mtq... Con un olio serio bastano un paio di gocce.Non lo ricomprerei
  
"
"5,0 su 5 stelle","







  
  
    Viaggiando spesso cerco sempre cosmetici completi, con confezioni leggere e facili da usare.Questo siero è l'ideale, va bene per il viso e per gli occhi, si assorbe velocemente , ha una confezione compatta da trasportare e un pratico dosatore in gocce.Come ingredienti unisce antiossidanti a vitamine, C e E, e ialuronico. Non contiene alcool, né parabeni dannosi e non ha profumo. A me ne basta pochissimo, sotto il trucco da giorno,  2 gocce per viso e occhi e 2 per il collo.Ne sono soddisfatta come cosmetico,( anzi è stata una sorpresa, che nulla ha da invidiare a marche più blasonate), ottima la possibilità di spedizione al locker amazon.
  
"
"5,0 su 5 stelle","







  
  
    Buonissimi e naturali! La confezione è molto carina e va decisamente bene per un regalo, inoltre l'olio all'eucalipto non si trova molto nei set già precostituiti, quindi ne sono davvero felice. Anche quello al tea tree è davvero buono ed ha innumerevoli benefici.I dosatori funzionano bene, le gocce scendono senza dover aspettare troppo tempo, ma al contempo si riesce a contarle senza problemi.Sono 100% naturali ad un prezzo accessibile, ne sono contenta!
  
"
"5,0 su 5 stelle","







  
  
    Ho letto le recensioni tutte positive e mi sono convinta a provare… Che dire! Eccezionale tutte le recensioni sono veritiere è incredibile in due giorni ho notato un miglioramento bellissima anche la confezione ma soprattutto la consistenza della crema eccezionale! Resiste tutto il giorno mantenendo la pelle idratata senza renderla lucida consigliatissimo ho già ordinato la seconda ancora prima di finire la prima
  
"
"5,0 su 5 stelle","







  
  
    Olii essenziali molto profumati il limone è il mio preferito usato subito e lascia un grazioso profumo usato nel bicarbonato per deodorare l’ambiente non so se sono olio puri ma fanno il loro dovere😊...io li uso anche nel diffusore e spesso nel panno per lavare i pavimenti...
  
"
"5,0 su 5 stelle","







  
  
    Il prodotto è arrivato nei tempi indicati, come da tradizione Amazon.Bella confezione, in linea con i prodotti da profumeria.La crema ammorbidisce e idrata la pelle, buona sensazione.Ovviamente per vedere gli effetti più profondi occorrerebbe usarla a lungo, ma anche ai primi utilizzi fa percepire una buona qualità.Per gli uomini, si può usare anche come dopobarba al posto delle solite creme, non ha un profumo forte e va benissimo.
  
"
"5,0 su 5 stelle","







  
  
    Arrivato nei tempi previsti,il siero si presenta leggermente denso ma si assorbe in poco tempo .la pelle ririsulta idratata.io lo utilizzo dopo il roller e posso garantire che al mattino il volto appare più rolassato.poi una valutazione più approfondita potrò darla tra circa una quarantina di giorni di utilizzo.
  
"
"5,0 su 5 stelle","







  
  
    Ho comprato questo kit per aromatizzare dei saponi fatti in casa e degli oli da barba.Sono soddisfatto del prodotto fanno un buonissimo odore e ne bastano poche gocce per ottenere l'essenza desiderata.Il mio preferito è arancia dolce, sembra di avere un mandarino in mano
  
"
"5,0 su 5 stelle","







  
  
    Mia moglie gia usava prodotti a base di retinolo e si è sempre trovata bene per questo cercando prodotti ho trovato questo analogo a quello che gia usava, letto le proprietà l 'ho comprato (ormai faccio acquisti per tutta la famiglia) e devo dire che conferma il buon prodotto che rende la pelle più elastica e idratata.08/05/2019Riconfermo la qualità del prodotto, ho iniziato ad usarlo anch io dopo la piscina (pelle sempre secca, quasi che mi tira), e devo dire che mi da un'elasticità immediata. Devo dire che mettendolo tutti i giorni mattina e sera, il prodotto mi è durato diversi mesi, anche perchè non ne metto una quantità eccessiva, ma giusto la copertura del viso. Contento del risultato
  
"
"5,0 su 5 stelle","







  
  
    Mi serviva un prodotto valido che nutrisse la mia pelle e la proteggesse dai segni dell'età, così ho comprato questo siero, che se usato constantemente (due volte al giorno) è in grado di distendere il viso ed eliminare anche piccole macchie sulla pelle. Consiglio
  
"
"5,0 su 5 stelle","







  
  
    Soddisfatta dell'acquisto, la crema è fresca, si assorbe subito e non unge. La pelle è più liscia e luminosa, i pori ridotti. In relazione ad una reale rattenuazione delle rughe credo di doverla testare ancora un po', ma il risultato al momento è soddisfacente.Apprezzo il dosatore, così da non sprecare prodotto. Soddisfatta.
  
"
"5,0 su 5 stelle","







  
  
    Pacco arrivato in tempi prestabiliti, confezione sia internamente che esternamente integra. Oli essenziali di buonissima qualità, prezzo molto conveniente. Appena si apre la confezione si sprigiona un profumo intenso, rispetto ad altri oli essenziali questi non hanno il minimo odore di solvente. Li ricomprerò sicuramente. Fortemente consigliati
  
"
"5,0 su 5 stelle","







  
  
    Ho comprato questa crema perché volevo ridurre le rughe e avere una pelle piu luminosa e compatta.L'ho scelta tra tanti prodotti per la qualità degli igredienti e ho trovato anche molto pratico il dispenser (premendo sul coperchio esce la quantità giusta di crema senza sprechi)Sono rimasta molto soddisfatta,  già  dopo la prima aplicazione la pelle risultava più luminosa, dopo una settimana di aplicazione la pelle risulta più  distesa e le rughe si sono notevolmente attenuate.La consiglio vivamente
  
"
"5,0 su 5 stelle","







  
  
    Consegna prima del tempo previsto,prodotto in confezione arancio,aprendo lo scatolone esterno già si sentiva un ottimo profumo. usati subito e sono rimasta soddisfatta. Gradevolissimo e ne bastano poche gocce. X me il prodotto è ottimo e consigliato
  
"
"5,0 su 5 stelle","







  
  
    In questo periodo in cui si deve rimanere a casa, gli oli essenziali rendono più gradevole l’ambiente.Ho provato alcune fragranze e con piacere posso dire che sono molto persistenti, ne bastano un paio di goccie ed il profumo si propaga in tutto l’ambiente per diverse ore.
  
"
"5,0 su 5 stelle","







  
  
    Questa confezione di oli essenziali contiene 6 flaconcini da 10 ml ciascuno di diverse fragranze: citronella, tea, menta, lavanda, arancia ed eucalipto. È possibile diluire questi oli in acqua e metterli in un diffusore o semplicemente in un recipiente.Gli oli sono 100% naturali ed emanano un odore molto gradevole.Il mio consiglio è di non esagerare con le dosi, bastano davvero poche gocce per profumare tutta la stanza.Tutto sommato lo ritengo un buon acquisto.** Spero che questa recensione vi sia stata utile. Per qualsiasi dubbio potete commentare sotto. **
  
"
"5,0 su 5 stelle","







  
  
    Ho ordinato questa crema al retinolo per agire sulla pelle, infatti l'ho regalata ad un mio familiare che ha apprezzato ed è rimasto soddisfatto dal grado di idratazione della pelle post applicazione, il prodotto viene assorbito dalla pelle e ne previene l'invecchiamento. Come potete vedere dalle foto vi arriva il barattolo con scatola in cartone che indica gli ingredienti e le specifiche per applicarla! Ve la consiglio!
  
"
"5,0 su 5 stelle","







  
  
    Davvero un ottimo prodotto. Viene assorbita bene dalla pelle, lasciandola morbida e profumata per parecchio tempo.Ho preso la confezione piccola ma, poiché si stende bene, non serve metterne molta, quindi anche la durata è soddisfacente. Considerando il prezzo che si trova nei negozi fisici, posso dirmi soddisfatta. La consiglio non solo per chi vuole un effetto anti età, ma anche a chi ha la pelle del viso screpolata o un po' arrugata. Ottima anche sul collo.
  
"
"1,0 su 5 stelle","







  
  
    Ho provato diverse tipologie di oli essenziali, ma mai come questi COMPLETAMENTE SENZA PROFUMO.Mettendo anche 10 gocce non si sente nulla, mi vien da dire che il prodotto è del tutto scadente e costa fin troppo per delle boccette col NIENTE dentro.DELUSISSIMA
  
"
"5,0 su 5 stelle","







  
  
    Il set è molto carino, gli olii essenziali sono belli profumati e usati nel diffusore rendono veramente benissimo. L'unica pecca, dal mio punto di vista consiste nella poca varietà dei profumi, in quanto sono presenti eucalipto, menta e tea tree che sono tutte e tre profumazioni fresche e abbastanza simili.  Avrei preferito trovare un altro olio (magari alla cannella) al posto di uno di questi tre. Per il resto, però, li consiglio vivamente.
  
"
"1,0 su 5 stelle","







  
  
    Ho aspettato un po prima di recensire il prodotto. Il prodotto mi é stato consegnato con un giorno di anticipo ma ahimé di olii essenziali al 100% anche no, l'unica fragranza che si salva é lemon grass e sweet orange le altre 4 fraganze fanno puzza di petrolio, da far venire il mal di testa già solo dopo 10 minuti di diffusione. Non mi sento di consigliarvi il prodotto.
  
"
"5,0 su 5 stelle","







  
  
    Olio essenziale in 6 diverse fragranza, naturale e concentrato, arrivato in confezione rigida ed imballo interno che protegge i flaconi. Il liquido lo utilizzo con i diffusori per ambiente per dare quel tocco di relax al termine della giornata lavorativa, consiglio vivamente l'acquisto, io ne ordinerò sicuramente altri.Aggiornamento: i liquidi rendono molto anche se in piccole quantità, sia con diffusore per aroma sia con sistema classico con bacchette.
  
"
"5,0 su 5 stelle","







  
  
    Dopo una settimana di utilizzo si possono già vedere i benefici.  Efficacie anche contro i segni della stanchezza. La pelle risulta più morbida e levigata. Ottima anche per le pelli secche. Si applica in modo uniforme e non unge in modo da poter applicare il trucco anche immediatamente dopo. Consiglio l'uso abbinato con il siero Beau Pro. Ottimo acquisto.
  
"
"5,0 su 5 stelle","







  
  
    Ho comprato questo articolo in abbinamento alla crema, e lo rifarò in futuro senza dubbio.I risultati sono evidenti fin dal secondo giorno, la pelle è più morbida e non mi pento affatto di averlo preso. La pelle risulta anche più idratata, e per l'inverno è decisamente indispensabileAcquisto consigliato, sicuramente appena finiscono i 30ml lo comprerò di nuovo! Approfitto del prezzo basso finché sono in tempo
  
"
"4,0 su 5 stelle","







  
  
    buona crema. non ho visto l'effetto miracoloso che avevo letto, ma trovo il prodotto valido.Comodo l'applicatore sul tappo che consente di non dover aprire la confezione ogni volta. direi che di crema ce n'è molta e ne basta poca . buona assorbenza, non unge.  la consiglio anche se io non la comprerei di nuovo, ma solo perchè mi piace provare prodotti nuovi. Ad ogni modo valida!
  
"
"1,0 su 5 stelle","







  
  
    Ho ricevuto ieri questi oli che pensavo bio. Appena aperta la confezione un forte odore chimico  . Va beh li ho provati subito. Premetto che uso molto gli oli essenziali per profumare casa e solitamente tre massimo 5 gocce sono più che sufficienti,  anche troppe.  Ne ho provati 3 e nonostante le numerose gocce non di sente nulla, oltretutto hanno tutti lo stesso odore.  Un flop, mi sono fidata della recensioni ....boh. se cercate essenze dai profumi naturali passate avanti
  
"
"3,0 su 5 stelle","







  
  
    Oli essenziali molto buoni nel complesso...Alcune flagranze profumano più di altre ma va bene con il rapporto qualità/prezzo. li utilizzo per il mio diffusore di oli da 250ml e con circa 12 gocce profuma bene.Non pienamente soddisfatto, cercherò qualcosa di migliore
  
"
"1,0 su 5 stelle","







  
  
    Preferisco olii più pregiati.
  
"
"5,0 su 5 stelle","







  
  
    Bastano poche gocce inserite nel diffusore e le fraganze profumano l'intera casa, quello all'eucaliptus è spettacolare! Le fraganze sono così forti da sentirsi anche a bottiglia chiusa, bastano quindi solo poche gocce di questi oli. Spedizione velocissima grazie a Prime!
  
"
"2,0 su 5 stelle","







  
  
    I profumi sono buoni, il problema è che per sentire qualcosa devi metterne una quantità industriale. Il mio diffusore è uno di quelli piccolini, ma dovevo mettercene una ventina di gocce, anche di più, ho smesso di contarle a un certo punto, ne mettevo all’incirca un quarto del boccetto.  Poi ho acquistato altri oli in erboristeria e di quelli basta metterne 4 o 5 gocce. Non li consiglierei, finiscono subito, tanto vale prendere quelli un po’ più costosi che però durano
  
"
"5,0 su 5 stelle","







  
  
    Ho voluto provare questa crema in quanto sono stato attirato dalle recensioni positive e dagli ingredienti di questo prodotto. La crema secondo me fa il suo dovere. Soprattutto il profumo è la consistenza non sono fastidiosi come nelle altre creme ma si presentano delicati. Utilizzabile da uomini e donne. Consiglio
  
"
"5,0 su 5 stelle","







  
  
    Ho comprato una confezione di  BEAU-PRO Olio essenziale puro al 100% con 6 diverse fragranze così come descritto nell'articolo di vendita. Premesso che la consegna è stata effettuata con due giorni di anticipo rispetto a quello previsto dall'ordine, quando ho aperto la confezione ho potuto apprezzare molto le singole fragranze a base di agrumi (due fiale), eucalipto, tea tree, lavanda e menta. Sono completamente soddisfatto del prodotto... consiglio l'acquisto.
  
"
"5,0 su 5 stelle","







  
  
    Oli essenziali veramente di alta qualità, con profumazione molto intensa, ne basta vetamtne una goccia per profumare tutto l, ambiente, la fragranza all'arancio é quella che io amo di più in assoluto, questi si possono utilizzare anche con i vaporizzatori. Gli acquisterò nuovamente.
  
"
"4,0 su 5 stelle","







  
  
    Ho acquistato questi oli essenziali da usare con un diffusore di oli essenziali.. dopo averli provati con due diversi diffusori posso dire che il profumo è molto buono, ma non è molto persistente.. nella prima mezz'ora si sente benissimo, poi va scemando.. del resto però per il prezzo che hanno non ci si può aspettare chissà cosa.
  
"
"3,0 su 5 stelle","







  
  
    Il rapporto qualità prezzo è buono, ma non sono completamente soddisfatta. Alcune essenze non sono gradevoli, ricordano molto quelle chimiche. Non ritengo lo siano perché non mi danno mal di testa, cosa che invece succede con le essenze sintetiche. Messi nel diffusore si sentono bene, ma il profumo svanisce prestissimo, abituata alle profumazioni di Naissance non li ricomprerò
  
"
"5,0 su 5 stelle","







  
  
    L' articolo  è arrivato nei tempi previsti.Le fragranze sono molto buone, mettendo  alcune gocce nel diffusore di aromi , la profumazione è sufficientemente intensa, per ambienti più grandi consiglio qualche goccia in più.calcolando il prezzo e la qualita delle fragranze posso dirmi soddisfatto, consiglio l'acquisto anche come regalo.
  
"
"3,0 su 5 stelle","







  
  
    La confezione si presenta bene, gli aromi sono vari, li trovo in gran parte gradevoli. Non li trovo affatto persistenti, io li utilizzo  in asciugatrice e dopo pochi minuti il profumo svanisce, al contrario di altri prodotti. Nn li ricomprerei.
  
"
"2,0 su 5 stelle","







  
  
    Profumazioni gradevoli ma scarsamente persistenti. Le indicazioni riportano olio essenziale puro100%, ma se metto una goccia sul dorso della mano, non si avverte la classica sensazione di unto che da l'olio... all'apertura della confezione, le profumazioni sono forti; poi anche mettendo diverse gocce nel diffusore elettrico per ambienti, il profumo non si sente più, a parte nella fase iniziale. Il prezzo è molto contenuto ma il risultato non efficace. Non lo acquisterò di nuovo.
  
"
"5,0 su 5 stelle","







  
  
    La confezione contiene 6 boccette da 10 ml cad. nelle profumazioni di Menta, Lavanda, The, Arancia, Eucalipto e Limone. Uso questi oli nel diffusore di fragranze e devo dire che la profumazione che viene emessa, nonostante poche gocce di prodotto, è fantastica. Già all'apertura della confezione si è inebriati dalla profumo, data la purezza e la concentrazione  del prodotto. Ottimi anche come idea regalo.
  
"
"5,0 su 5 stelle","







  
  
    Il siero è n fase gel, quindi non eccessivamente liquido, mi piace molto la sua texture. L'INCI è molto buono visto il prezzo a cui viene venduto, non ci sono ingredienti ""pericolosi"". Lo sto provando ormai da una settimana, mattina e sera, sulle labbra e devo dire che il risultato si è visto addirittura dalla prima applicazione, sono curiosa di vedere che miracoli farà entro la fine del mese. Buon prodotto, lo consiglio e probabilmente lo ricomprerò.
  
"
"3,0 su 5 stelle","







  
  
    Avevo molte aspettative per questi oli essenziali. Appena aperti il profumo è ben presente e persistente, dopo un mesetto la profumazione si è molto affievolita ed usandoli in un diffusore aromatico mi ritrovo ora a mettere il doppio delle gocce di quando li ho aperti per ottenere la stessa intensità iniziale. Mi aspettavo di più dal tea tree oil, dichiarano di essere oli puri naturali, ma usando da anni in particolare questo olio essenziale l'ho trovato di qualità inferiore rispetto ad altri utilizzati. Li trovo buoni come prodotti per diffusori ma non li userei sulla persona.
  
"
"5,0 su 5 stelle","







  
  
    Ho comprato questo prodotto sapendo di fare un gradito regalo.Questa crema infatti e' idratante e contiene Retinolo al 2.5%,e' consigliata per mantenere nel tempo anche la comparsa delle prime rughe di espressione e pigmentazioni irregolari causate dal sole.Si consiglia di applicare dopo una doccia con la pelle pulita ed i pori dilatati per il massimo assorbimento e resa dei suoi eccipienti.
  
"
